id,task_id,worker_id
1895,9177,139
1896,9808,108
1897,8671,186
1898,4013,122
1899,8396,180
1900,133,78
1901,5619,58
1902,6878,141
1903,2658,23
1904,8390,89
1905,6057,131
1906,3641,117
1907,7147,167
1908,1441,173
1909,5854,14
1910,7181,26
1911,1525,107
1912,4935,106
1913,9907,147
1914,214,29
1915,5213,20
1916,647,196
1917,7609,148
1918,2403,90
1919,2083,70
1920,1252,95
1921,1118,121
1922,4808,36
1923,5527,183
1924,9785,51
1925,13,23
1926,4772,108
1927,8059,186
1928,2207,44
1929,580,47
1930,28,22
1931,6340,34
1932,5386,59
1933,8315,69
1934,9773,118
1935,4498,68
1936,3666,180
1937,4030,146
1938,271,68
1939,1639,112
1940,9212,89
1941,4162,98
1942,1576,139
1943,6404,6
1944,21,46
1945,258,10
1946,234,106
1947,3233,42
1948,7169,180
1949,8728,28
1950,9961,168
1951,5892,66
1952,6850,135
1953,564,121
1954,3907,144
1955,5923,121
1956,5982,143
1957,797,119
1958,1660,192
1959,3523,38
1960,9284,161
1961,8281,78
1962,746,4
1963,696,23
1964,545,71
1965,349,130
1966,2533,135
1967,6714,101
1968,6433,176
1969,874,19
1970,6072,27
1971,8543,63
1972,9168,47
1973,9504,140
1974,7262,62
1975,660,93
1976,554,91
1977,683,166
1978,7192,63
1979,561,135
1980,9517,81
1981,6181,23
1982,5457,6
1983,3974,109
1984,8033,178
1985,2532,89
1986,8534,131
1987,9859,191
1988,7729,128
1989,8726,74
1990,6251,126
1991,9247,83
1992,2609,168
1993,7741,39
1994,4660,175
1995,5834,60
1996,879,126
1997,8690,50
1998,4403,167
1999,2940,188
2000,6505,87
2001,8649,151
2002,1643,115
2003,5734,160
2004,9114,26
2005,9820,22
2006,1911,7
2007,9956,27
2008,4878,115
2009,668,40
2010,3904,38
2011,3960,133
2012,3944,193
2013,2676,175
2014,3721,122
2015,7812,92
2016,5932,70
2017,2873,66
2018,4627,153
2019,7253,74
2020,6833,141
2021,6914,139
2022,6990,153
2023,1713,141
2024,3017,3
2025,5360,62
2026,43,110
2027,2674,4
2028,3113,56
2029,4950,169
2030,2073,109
2031,7731,54
2032,8222,5
2033,6558,52
2034,1874,107
2035,4568,124
2036,3435,136
2037,7943,57
2038,3548,13
2039,9064,150
2040,4818,184
2041,9756,159
2042,131,146
2043,6725,12
2044,8916,10
2045,3654,12
2046,4805,74
2047,3915,57
2048,4910,184
2049,8121,190
2050,6674,129
2051,2895,8
2052,3030,164
2053,6202,102
2054,9683,171
2055,9710,51
2056,6375,94
2057,3122,26
2058,839,101
2059,1147,23
2060,2460,94
2061,7505,25
2062,1876,33
2063,2983,108
2064,5424,112
2065,5420,44
2066,3103,71
2067,2161,60
2068,6946,132
2069,5234,69
2070,6294,31
2071,314,4
2072,4456,30
2073,6197,16
2074,566,86
2075,5972,138
2076,7775,92
2077,7073,157
2078,8549,8
2079,6742,136
2080,5715,169
2081,2912,32
2082,1482,27
2083,4599,156
2084,6284,111
2085,5935,150
2086,6908,49
2087,4293,23
2088,6232,11
2089,6466,187
2090,8407,24
2091,1005,31
2092,7346,114
2093,6140,146
2094,5361,7
2095,1961,89
2096,5377,125
2097,584,27
2098,3358,28
2099,7979,88
2100,7826,97
2101,8453,128
2102,1926,108
2103,7947,131
2104,8863,126
2105,8650,197
2106,626,95
2107,5259,193
2108,6064,192
2109,4698,73
2110,284,117
2111,7109,191
2112,3388,182
2113,2110,119
2114,1529,146
2115,2692,197
2116,6557,3
2117,7851,68
2118,8155,68
2119,3238,183
2120,3796,82
2121,8358,61
2122,3506,39
2123,7948,185
2124,5710,117
2125,4486,187
2126,2828,199
2127,8736,88
2128,1088,159
2129,7454,83
2130,552,21
2131,8453,188
2132,3930,118
2133,1776,87
2134,3833,122
2135,92,69
2136,7695,114
2137,5420,146
2138,2913,179
2139,7219,77
2140,7358,52
2141,3676,138
2142,7284,127
2143,8233,114
2144,1099,34
2145,609,173
2146,772,93
2147,7556,59
2148,6296,81
2149,9957,119
2150,6986,121
2151,4365,123
2152,6744,41
2153,5165,140
2154,6027,49
2155,5976,27
2156,2639,67
2157,874,2
2158,9814,137
2159,3715,31
2160,7727,23
2161,7870,111
2162,9044,36
2163,5682,28
2164,6925,60
2165,6525,152
2166,2770,100
2167,6990,41
2168,7128,41
2169,5023,106
2170,1011,109
2171,7393,186
2172,2150,125
2173,7916,160
2174,3799,155
2175,1528,187
2176,9957,9
2177,8206,87
2178,5094,22
2179,4681,32
2180,2762,174
2181,2981,151
2182,7846,17
2183,3862,198
2184,4597,99
2185,7096,34
2186,4968,137
2187,1643,9
2188,2622,161
2189,8797,1
2190,9635,26
2191,6778,187
2192,7625,190
2193,4642,142
2194,4133,7
2195,3355,77
2196,3575,99
2197,2489,107
2198,2789,68
2199,8176,139
2200,1733,13
2201,7887,9
2202,8228,121
2203,7209,4
2204,4249,166
2205,9877,139
2206,4919,18
2207,6489,39
2208,4334,90
2209,5895,173
2210,1041,156
2211,2098,133
2212,7427,58
2213,8240,188
2214,873,10
2215,2047,85
2216,6888,186
2217,2415,40
2218,3096,96
2219,3442,195
2220,4675,142
2221,8678,161
2222,5460,2
2223,4345,167
2224,5587,199
2225,4805,68
2226,7404,172
2227,3759,61
2228,4306,134
2229,9524,6
2230,1477,44
2231,1672,122
2232,4987,179
2233,2859,37
2234,3011,39
2235,7894,190
2236,8414,82
2237,9347,133
2238,9328,5
2239,2393,36
2240,2542,192
2241,9728,105
2242,8764,125
2243,2032,126
2244,3042,39
2245,6518,90
2246,7757,38
2247,8698,83
2248,6201,122
2249,2100,161
2250,5454,28
2251,5241,182
2252,7734,198
2253,2192,4
2254,9334,66
2255,282,190
2256,1576,146
2257,7566,14
2258,844,133
2259,8524,177
2260,5974,143
2261,2935,22
2262,2252,157
2263,3149,103
2264,8980,129
2265,1345,154
2266,2635,27
2267,1995,195
2268,8331,28
2269,9027,67
2270,2353,177
2271,814,153
2272,8678,2
2273,1594,5
2274,2547,25
2275,6870,190
2276,1174,30
2277,8709,74
2278,9163,20
2279,4362,86
2280,2946,138
2281,5425,62
2282,9524,64
2283,3410,49
2284,8667,53
2285,4516,185
2286,5405,154
2287,4987,86
2288,3373,5
2289,8476,18
2290,6598,7
2291,5892,4
2292,9807,39
2293,6994,138
2294,3016,49
2295,4018,57
2296,5052,23
2297,2104,38
2298,2076,11
2299,915,168
2300,2,68
2301,5448,174
2302,3756,103
2303,7690,139
2304,3568,105
2305,5773,108
2306,6998,147
2307,5604,137
2308,7515,160
2309,6102,98
2310,2478,135
2311,5021,125
2312,4295,143
2313,6469,155
2314,9525,106
2315,6177,120
2316,3261,28
2317,851,81
2318,2132,113
2319,2980,23
2320,6813,149
2321,8539,28
2322,836,9
2323,8908,149
2324,2098,185
2325,8152,111
2326,2204,188
2327,5657,124
2328,4010,183
2329,2415,41
2330,325,12
2331,6607,13
2332,6283,12
2333,268,55
2334,1868,185
2335,4017,95
2336,1097,101
2337,2792,37
2338,7555,36
2339,5970,89
2340,4557,164
2341,7839,7
2342,1342,49
2343,5556,127
2344,3838,158
2345,3691,185
2346,1245,147
2347,4561,137
2348,4898,195
2349,5799,8
2350,3621,192
2351,8045,143
2352,893,184
2353,7769,134
2354,450,104
2355,4774,134
2356,6463,34
2357,3551,165
2358,8529,174
2359,4912,43
2360,8881,199
2361,9164,150
2362,2876,75
2363,4387,10
2364,9479,194
2365,8670,101
2366,2752,142
2367,8036,78
2368,3763,118
2369,9504,187
2370,1648,45
2371,7335,84
2372,6037,29
2373,2910,61
2374,7477,21
2375,2731,27
2376,8736,59
2377,4512,46
2378,2417,140
2379,4340,98
2380,3730,61
2381,213,66
2382,316,15
2383,7067,76
2384,1045,31
2385,4421,36
2386,4062,99
2387,3022,192
2388,4024,168
2389,7657,82
2390,6290,35
2391,5839,8
2392,3574,100
2393,3894,142
2394,8271,129
2395,4478,75
2396,6966,26
2397,3454,8
2398,4753,198
2399,1665,133
2400,7860,165
2401,1652,200
2402,2517,105
2403,9557,135
2404,8761,146
2405,7893,166
2406,7821,74
2407,1522,142
2408,6728,90
2409,7904,67
2410,4235,111
2411,4581,57
2412,3097,46
2413,5414,131
2414,2761,12
2415,7401,167
2416,6381,4
2417,4785,6
2418,8537,139
2419,2283,188
2420,4708,169
2421,9707,88
2422,9211,84
2423,557,191
2424,417,31
2425,8173,146
2426,9335,20
2427,450,170
2428,8360,37
2429,8744,65
2430,3943,59
2431,9521,182
2432,8943,133
2433,7745,19
2434,7268,17
2435,8792,38
2436,2816,117
2437,5619,5
2438,7290,53
2439,4790,47
2440,5586,175
2441,4513,56
2442,7854,19
2443,2388,80
2444,1902,39
2445,3361,2
2446,7046,122
2447,2034,139
2448,3489,41
2449,4061,168
2450,8887,149
2451,2655,97
2452,5898,104
2453,8293,25
2454,5210,33
2455,6762,162
2456,4313,3
2457,976,172
2458,4742,156
2459,4531,20
2460,6835,118
2461,4388,142
2462,3788,108
2463,8747,26
2464,3022,154
2465,1348,1
2466,7017,82
2467,8739,17
2468,2197,192
2469,7266,95
2470,9911,112
2471,7304,49
2472,1876,51
2473,330,23
2474,4049,134
2475,186,60
2476,1871,70
2477,1289,91
2478,9739,2
2479,3420,125
2480,394,122
2481,2184,173
2482,1154,94
2483,6363,83
2484,3374,42
2485,4123,114
2486,5183,112
2487,7656,114
2488,2623,181
2489,924,5
2490,7528,3
2491,9551,52
2492,1231,161
2493,3196,15
2494,9893,142
2495,6995,28
2496,6040,147
2497,8218,101
2498,8278,44
2499,608,51
2500,693,183
2501,3534,110
2502,125,46
2503,1319,3
2504,3300,173
2505,1110,92
2506,6234,43
2507,7128,63
2508,9795,85
2509,7101,72
2510,7939,10
2511,4662,16
2512,8320,5
2513,3803,23
2514,1900,34
2515,8562,112
2516,1921,82
2517,2752,41
2518,24,94
2519,8194,161
2520,1001,39
2521,8866,49
2522,2164,174
2523,624,173
2524,3236,112
2525,484,36
2526,3327,123
2527,6008,152
2528,2109,127
2529,9702,197
2530,6093,84
2531,689,65
2532,7874,90
2533,8325,103
2534,5979,156
2535,8152,9
2536,1058,121
2537,3199,13
2538,6900,75
2539,6866,72
2540,2527,118
2541,7278,61
2542,2589,69
2543,3461,37
2544,1410,115
2545,9600,88
2546,4783,190
2547,7692,141
2548,6843,26
2549,8076,108
2550,8647,177
2551,3675,6
2552,4483,34
2553,281,178
2554,4750,135
2555,8442,162
2556,3279,67
2557,2624,101
2558,4127,195
2559,4232,136
2560,6067,53
2561,8989,139
2562,9974,145
2563,2318,106
2564,4414,47
2565,8168,130
2566,5502,89
2567,4544,107
2568,1933,155
2569,5959,184
2570,5867,164
2571,8914,200
2572,2894,193
2573,9201,96
2574,4197,41
2575,4344,120
2576,1348,184
2577,9552,69
2578,2137,113
2579,8711,69
2580,9376,45
2581,2974,194
2582,9786,51
2583,7717,100
2584,3002,134
2585,9664,77
2586,7469,182
2587,8723,38
2588,5276,57
2589,2267,138
2590,8674,65
2591,1694,121
2592,925,142
2593,8271,16
2594,6487,18
2595,9688,129
2596,1241,21
2597,1617,108
2598,2360,101
2599,3892,114
2600,6295,43
2601,619,44
2602,2504,39
2603,7250,68
2604,5957,131
2605,7508,27
2606,457,62
2607,1408,75
2608,5521,98
2609,9337,155
2610,9219,137
2611,960,64
2612,7009,119
2613,6900,98
2614,6474,109
2615,3705,14
2616,286,34
2617,4865,158
2618,7789,71
2619,2489,193
2620,6528,167
2621,119,104
2622,3716,92
2623,5647,38
2624,1915,15
2625,7538,143
2626,582,196
2627,6209,150
2628,6306,61
2629,7003,41
2630,5081,108
2631,917,166
2632,1172,139
2633,1819,56
2634,5996,100
2635,5269,149
2636,3146,158
2637,9489,153
2638,9479,140
2639,5320,9
2640,3080,111
2641,9076,188
2642,3459,177
2643,2874,44
2644,3949,125
2645,7292,31
2646,4846,48
2647,4346,131
2648,7376,173
2649,6170,87
2650,2609,44
2651,5565,93
2652,3749,44
2653,8869,60
2654,161,188
2655,675,129
2656,2176,22
2657,7388,177
2658,7220,160
2659,5932,123
2660,6673,103
2661,7457,50
2662,2006,119
2663,1386,191
2664,2835,176
2665,8125,43
2666,8327,123
2667,3488,155
2668,858,22
2669,9492,140
2670,1622,3
2671,4861,120
2672,6159,179
2673,6911,172
2674,9100,48
2675,1306,196
2676,8899,14
2677,1175,189
2678,6903,175
2679,2444,95
2680,8200,67
2681,6809,67
2682,5047,172
2683,270,20
2684,7097,193
2685,9825,46
2686,2315,7
2687,4968,163
2688,1087,57
2689,1283,190
2690,3985,117
2691,4332,67
2692,9007,74
2693,8445,94
2694,734,14
2695,1429,155
2696,7491,10
2697,3151,85
2698,3222,114
2699,460,92
2700,8268,30
2701,9503,189
2702,4703,97
2703,1130,69
2704,771,76
2705,1782,93
2706,7439,26
2707,5238,80
2708,9237,137
2709,3239,38
2710,5991,139
2711,7969,173
2712,832,197
2713,1955,1
2714,539,38
2715,3513,93
2716,149,189
2717,6236,146
2718,5216,50
2719,6681,124
2720,3210,174
2721,8919,108
2722,3020,159
2723,9778,56
2724,5505,64
2725,2460,139
2726,1628,61
2727,2639,75
2728,9489,115
2729,3616,43
2730,8359,105
2731,3836,162
2732,6795,183
2733,2357,67
2734,7541,70
2735,9956,15
2736,729,112
2737,3792,66
2738,3456,14
2739,6301,107
2740,723,175
2741,2880,145
2742,6271,7
2743,8797,31
2744,904,86
2745,8959,146
2746,6464,178
2747,5720,51
2748,3425,49
2749,2407,34
2750,3745,46
2751,7809,117
2752,6550,126
2753,5971,73
2754,8407,118
2755,7713,6
2756,7150,16
2757,7645,167
2758,1877,32
2759,7101,79
2760,3252,183
2761,1884,185
2762,4502,185
2763,6038,128
2764,4486,136
2765,8237,82
2766,9439,69
2767,9138,197
2768,3334,195
2769,5998,193
2770,4899,116
2771,5226,165
2772,2918,114
2773,1193,34
2774,4935,36
2775,7967,152
2776,7995,75
2777,4109,19
2778,2412,4
2779,7634,134
2780,726,175
2781,4209,41
2782,2710,176
2783,6876,74
2784,4260,53
2785,9460,125
2786,437,178
2787,7723,148
2788,5606,152
2789,5559,9
2790,2002,155
2791,4933,39
2792,8635,60
2793,394,31
2794,1543,8
2795,1803,13
2796,4953,147
2797,5277,84
2798,8661,104
2799,2472,102
2800,8547,77
2801,2149,150
2802,8502,166
2803,4160,46
2804,4634,164
2805,1814,123
2806,5306,68
2807,5295,22
2808,6830,71
2809,537,23
2810,2520,98
2811,308,5
2812,3385,118
2813,5492,177
2814,8659,175
2815,5233,145
2816,1433,80
2817,7252,59
2818,3853,169
2819,2998,38
2820,8617,117
2821,8635,14
2822,6269,128
2823,132,48
2824,4100,107
2825,7158,106
2826,7105,35
2827,6063,76
2828,9891,49
2829,2739,58
2830,494,91
2831,8473,93
2832,7553,97
2833,6007,102
2834,6450,12
2835,444,132
2836,2083,62
2837,8236,8
2838,8992,191
2839,8030,119
2840,9233,178
2841,4130,131
2842,7543,21
2843,5378,33
2844,8745,125
2845,1367,129
2846,5213,124
2847,6265,166
2848,177,33
2849,5202,123
2850,6764,77
2851,3876,82
2852,3962,73
2853,8439,13
2854,293,127
2855,133,107
2856,3472,129
2857,1679,150
2858,997,59
2859,9691,194
2860,2541,153
2861,4974,11
2862,7201,177
2863,7672,18
2864,5642,150
2865,9985,15
2866,8553,56
2867,7367,129
2868,9467,159
2869,4924,58
2870,601,145
2871,5018,131
2872,517,113
2873,9679,72
2874,9259,169
2875,5803,124
2876,6501,160
2877,6727,87
2878,9631,107
2879,8104,23
2880,4625,15
2881,8977,76
2882,7384,160
2883,6989,175
2884,3125,152
2885,6454,18
2886,8851,149
2887,4034,43
2888,6414,90
2889,1425,67
2890,3743,139
2891,5333,31
2892,2999,190
2893,7971,183
2894,1907,130
2895,1817,195
2896,1839,163
2897,6344,140
2898,5079,147
2899,64,46
2900,7320,106
2901,2214,160
2902,9682,73
2903,6491,150
2904,4604,199
2905,6913,72
2906,1746,10
2907,3154,140
2908,1992,155
2909,9234,155
2910,80,196
2911,2729,153
2912,2551,190
2913,3762,33
2914,1182,162
2915,6670,110
2916,8239,25
2917,7435,12
2918,2022,7
2919,9060,185
2920,6617,63
2921,3734,110
2922,2490,83
2923,8695,116
2924,3873,122
2925,1045,62
2926,7616,66
2927,8815,59
2928,1514,134
2929,6925,28
2930,3514,9
2931,6646,197
2932,3498,50
2933,6275,6
2934,4752,166
2935,1202,59
2936,1666,93
2937,4667,135
2938,5451,128
2939,1351,123
2940,6661,182
2941,1459,107
2942,74,73
2943,6952,119
2944,8434,163
2945,7806,116
2946,7737,48
2947,3930,109
2948,1243,44
2949,3646,145
2950,7428,168
2951,9410,41
2952,9089,136
2953,2229,80
2954,5967,160
2955,6694,158
2956,726,27
2957,6781,111
2958,6064,8
2959,7685,160
2960,2318,144
2961,3258,58
2962,7824,57
2963,3226,93
2964,9509,131
2965,9949,172
2966,9784,41
2967,4228,45
2968,6654,95
2969,5677,101
2970,7764,141
2971,2015,171
2972,7469,133
2973,1424,20
2974,5642,136
2975,7034,156
2976,672,42
2977,6908,121
2978,5660,32
2979,1377,62
2980,2682,189
2981,7495,176
2982,4335,187
2983,9172,148
2984,3245,24
2985,1997,14
2986,9428,77
2987,519,102
2988,5381,103
2989,7825,120
2990,3515,11
2991,745,178
2992,4255,182
2993,1982,31
2994,7592,198
2995,3903,124
2996,5428,75
2997,7263,165
2998,7472,166
2999,4622,35
3000,2233,175
3001,6263,68
3002,7060,68
3003,2903,14
3004,101,90
3005,7739,68
3006,8560,111
3007,505,142
3008,678,7
3009,9068,90
3010,1021,129
3011,9007,105
3012,8950,50
3013,678,150
3014,1697,130
3015,6188,198
3016,5598,106
3017,1431,29
3018,8559,26
3019,417,143
3020,3001,85
3021,324,186
3022,2731,100
3023,1395,165
3024,3632,176
3025,1792,91
3026,6217,191
3027,9344,82
3028,5867,27
3029,8332,127
3030,5830,182
3031,223,2
3032,7628,3
3033,2920,139
3034,5842,111
3035,2662,63
3036,4857,54
3037,7667,107
3038,205,64
3039,7748,28
3040,6822,33
3041,7087,115
3042,12,195
3043,5179,161
3044,5145,182
3045,4562,19
3046,647,5
3047,3183,121
3048,2362,101
3049,5263,181
3050,4393,99
3051,9587,130
3052,1874,170
3053,4484,9
3054,4313,76
3055,5890,47
3056,8403,87
3057,5837,74
3058,629,23
3059,236,3
3060,3819,10
3061,7063,5
3062,501,140
3063,5394,200
3064,1126,183
3065,5264,93
3066,1095,170
3067,5785,42
3068,4831,195
3069,6373,126
3070,9694,45
3071,6451,78
3072,7524,162
3073,3400,68
3074,2868,102
3075,7661,151
3076,4420,64
3077,6268,80
3078,3679,129
3079,2266,179
3080,7976,97
3081,4405,81
3082,890,137
3083,4511,153
3084,6193,37
3085,4928,23
3086,5700,135
3087,6117,76
3088,7482,144
3089,5036,42
3090,9854,145
3091,9971,141
3092,4591,148
3093,8023,150
3094,4320,40
3095,4124,86
3096,5066,179
3097,2208,83
3098,3611,60
3099,9637,127
3100,6407,56
3101,16,80
3102,88,194
3103,8774,75
3104,5852,83
3105,7886,167
3106,5415,170
3107,1186,69
3108,4665,19
3109,8252,117
3110,1210,189
3111,6671,107
3112,1185,143
3113,8541,161
3114,2537,57
3115,1741,154
3116,8462,92
3117,385,106
3118,2561,50
3119,4556,186
3120,6096,79
3121,3406,70
3122,5434,195
3123,7928,114
3124,2617,95
3125,4066,63
3126,2594,153
3127,6548,183
3128,8609,63
3129,2531,151
3130,9195,131
3131,9557,99
3132,9302,61
3133,4265,133
3134,9619,65
3135,5599,39
3136,5267,124
3137,9120,77
3138,337,31
3139,7060,182
3140,1503,92
3141,590,171
3142,1819,59
3143,2716,156
3144,7506,134
3145,7981,150
3146,773,126
3147,2926,63
3148,4863,56
3149,9104,115
3150,829,146
3151,5664,17
3152,2563,101
3153,5993,53
3154,3035,170
3155,736,93
3156,9974,72
3157,1170,98
3158,3749,158
3159,7068,105
3160,7394,127
3161,373,57
3162,3894,98
3163,8927,49
3164,4789,116
3165,8129,124
3166,4952,143
3167,7368,71
3168,2798,14
3169,4266,114
3170,850,87
3171,2733,170
3172,5772,111
3173,3739,81
3174,1383,166
3175,5782,117
3176,300,135
3177,6942,113
3178,7064,196
3179,1974,55
3180,8498,161
3181,6352,18
3182,6511,190
3183,7623,46
3184,7324,156
3185,5343,105
3186,5038,36
3187,1088,176
3188,3557,131
3189,2696,119
3190,7588,158
3191,3084,106
3192,5302,138
3193,988,14
3194,9547,168
3195,5563,171
3196,9246,154
3197,9663,6
3198,75,20
3199,8076,35
3200,1931,83
3201,8435,14
3202,9336,167
3203,4457,121
3204,454,169
3205,5689,63
3206,70,88
3207,9723,133
3208,4069,40
3209,7422,50
3210,8932,19
3211,5305,138
3212,7558,99
3213,2086,18
3214,3716,158
3215,9002,41
3216,8447,93
3217,6151,139
3218,1861,97
3219,2805,35
3220,7172,57
3221,2550,61
3222,8220,168
3223,7666,170
3224,5526,73
3225,4646,4
3226,1974,107
3227,3334,86
3228,4091,103
3229,6525,94
3230,9892,154
3231,9986,165
3232,2938,142
3233,5912,136
3234,9743,116
3235,5097,181
3236,2052,120
3237,1582,36
3238,7503,168
3239,6214,106
3240,2979,92
3241,3136,57
3242,7077,195
3243,2245,104
3244,3932,173
3245,3394,125
3246,3670,20
3247,1738,103
3248,4998,180
3249,4204,151
3250,3030,68
3251,9885,16
3252,5463,120
3253,3375,52
3254,6755,23
3255,1797,119
3256,5789,45
3257,3931,181
3258,8121,114
3259,3938,71
3260,1669,118
3261,5672,161
3262,401,90
3263,6614,25
3264,8756,94
3265,4029,141
3266,363,21
3267,8740,136
3268,3946,92
3269,3528,191
3270,2803,188
3271,8397,180
3272,5513,66
3273,5714,195
3274,3103,143
3275,1154,197
3276,8995,127
3277,399,73
3278,9753,140
3279,1563,57
3280,2196,29
3281,8503,200
3282,1341,66
3283,5512,100
3284,9024,32
3285,8111,130
3286,8477,184
3287,7261,21
3288,6137,61
3289,5895,2
3290,6699,76
3291,1619,179
3292,9378,121
3293,2874,109
3294,9552,80
3295,5564,152
3296,3667,188
3297,4874,184
3298,2753,169
3299,4447,64
3300,1536,150
3301,6425,107
3302,7116,197
3303,8901,7
3304,4780,180
3305,1292,37
3306,7696,65
3307,1015,37
3308,8232,76
3309,3346,69
3310,8458,187
3311,5878,124
3312,2337,114
3313,2669,102
3314,8577,161
3315,502,65
3316,5746,78
3317,4485,110
3318,7093,38
3319,6268,141
3320,8039,185
3321,2901,138
3322,7258,29
3323,3699,196
3324,7571,31
3325,9340,198
3326,6668,105
3327,1224,148
3328,1027,42
3329,1983,34
3330,3772,105
3331,8203,86
3332,7173,147
3333,5609,54
3334,2288,108
3335,388,129
3336,3830,40
3337,5463,117
3338,6399,90
3339,2359,150
3340,9604,164
3341,2430,49
3342,7320,161
3343,5247,196
3344,2899,108
3345,4605,154
3346,57,132
3347,226,38
3348,5054,107
3349,1883,91
3350,6246,12
3351,1099,67
3352,9598,94
3353,7728,16
3354,8820,144
3355,6381,74
3356,4183,39
3357,9718,10
3358,6975,85
3359,3919,80
3360,9414,104
3361,6455,86
3362,8409,7
3363,7639,18
3364,3572,3
3365,8076,27
3366,2059,33
3367,3954,121
3368,1150,94
3369,2668,53
3370,1460,112
3371,4666,179
3372,2171,24
3373,808,68
3374,4982,87
3375,2031,166
3376,3499,46
3377,2179,49
3378,7553,111
3379,3151,149
3380,9059,152
3381,1301,10
3382,9041,26
3383,8238,109
3384,6179,18
3385,1370,143
3386,7421,152
3387,4105,7
3388,5701,82
3389,1058,192
3390,6689,36
3391,7259,115
3392,9533,54
3393,443,196
3394,1141,129
3395,3335,29
3396,4648,182
3397,6091,11
3398,7539,140
3399,2012,39
3400,9662,33
3401,2717,4
3402,8350,44
3403,6182,119
3404,7012,200
3405,117,82
3406,7122,200
3407,5720,124
3408,9448,49
3409,9315,191
3410,8664,46
3411,6,35
3412,9525,15
3413,2567,45
3414,277,18
3415,5277,119
3416,1195,137
3417,6298,154
3418,2664,51
3419,8332,190
3420,1040,3
3421,5947,72
3422,940,168
3423,2058,193
3424,4265,136
3425,9856,52
3426,2631,156
3427,321,34
3428,1595,16
3429,4021,138
3430,5139,35
3431,1624,20
3432,5800,26
3433,9173,27
3434,6281,32
3435,4897,96
3436,7859,93
3437,9671,120
3438,6433,55
3439,3632,180
3440,7022,74
3441,8950,136
3442,1450,70
3443,5362,98
3444,1116,10
3445,8093,185
3446,5086,117
3447,4991,142
3448,3111,43
3449,8091,95
3450,9832,53
3451,9545,108
3452,8055,122
3453,6619,87
