id,name,description,price,begin_dttm,end_dttm,location,user_id,category_id,status_id,type_of_payment_id
258,Task #258,Task #258 description,90364,2017-07-07 09:03:25,2017-08-20 21:54:36,\N,129,17,3,5
259,Task #259,Task #259 description,29262,2018-01-14 12:25:28,2018-03-06 19:41:38,\N,62,20,5,4
260,Task #260,Task #260 description,63747,2017-06-26 11:54:57,2017-12-09 17:35:38,\N,150,18,4,3
261,Task #261,Task #261 description,60100,2017-06-14 09:03:23,2018-06-11 15:19:01,\N,107,6,2,2
262,Task #262,Task #262 description,27901,2018-03-23 08:03:34,2018-05-08 02:47:19,\N,163,19,5,3
263,Task #263,Task #263 description,86383,2017-07-16 20:00:58,2018-03-10 16:54:43,\N,109,11,1,4
264,Task #264,Task #264 description,2162,2017-10-07 11:36:04,2017-11-15 07:55:22,\N,90,19,2,5
265,Task #265,Task #265 description,19302,2017-09-18 00:47:48,2018-08-11 14:06:14,\N,175,15,1,2
266,Task #266,Task #266 description,30854,2018-06-16 09:19:33,2018-08-06 17:11:40,\N,111,17,4,2
267,Task #267,Task #267 description,19479,2018-04-08 09:18:43,2018-08-23 03:47:46,\N,8,16,5,3
268,Task #268,Task #268 description,12453,2018-04-12 03:38:47,2018-07-10 18:11:52,\N,180,5,4,5
269,Task #269,Task #269 description,94337,2018-08-26 07:08:37,2018-09-18 02:55:37,\N,50,9,2,5
270,Task #270,Task #270 description,87608,2018-08-12 19:53:42,2018-09-24 03:47:07,\N,44,15,4,3
271,Task #271,Task #271 description,88977,2018-05-10 06:06:59,2018-09-23 11:44:03,\N,123,19,1,2
272,Task #272,Task #272 description,98489,2018-08-19 08:03:55,2018-09-29 09:35:40,\N,9,3,2,5
273,Task #273,Task #273 description,87325,2017-10-04 08:53:07,2018-04-02 11:17:45,\N,195,16,1,5
274,Task #274,Task #274 description,74730,2018-09-24 11:36:46,2018-09-27 13:17:54,\N,58,16,5,1
275,Task #275,Task #275 description,62880,2017-10-15 17:11:42,2017-11-03 11:19:26,\N,159,7,3,3
276,Task #276,Task #276 description,48115,2017-08-06 12:59:22,2017-08-17 18:19:02,\N,139,15,1,2
277,Task #277,Task #277 description,77768,2018-05-05 20:42:53,2018-09-06 18:45:03,\N,120,1,1,2
278,Task #278,Task #278 description,50349,2017-12-29 00:46:09,2018-05-19 11:44:03,\N,13,6,1,4
279,Task #279,Task #279 description,80851,2018-05-07 22:01:44,2018-08-25 05:17:48,\N,12,2,3,2
280,Task #280,Task #280 description,46777,2017-09-08 23:15:25,2018-01-18 06:26:37,\N,141,3,5,5
281,Task #281,Task #281 description,90675,2018-08-02 21:36:54,2018-08-24 11:54:11,\N,141,15,2,4
282,Task #282,Task #282 description,30363,2018-04-06 02:55:32,2018-09-30 17:19:04,\N,138,19,1,5
283,Task #283,Task #283 description,8408,2018-09-27 10:59:50,2018-09-27 19:22:12,\N,37,15,3,1
284,Task #284,Task #284 description,87611,2017-11-26 10:15:29,2018-05-24 10:44:59,\N,113,4,1,5
285,Task #285,Task #285 description,82245,2018-03-14 07:35:35,2018-09-01 10:09:22,\N,130,7,4,2
286,Task #286,Task #286 description,63255,2018-01-15 23:33:04,2018-07-21 02:57:36,\N,58,18,2,1
287,Task #287,Task #287 description,64776,2017-11-24 10:41:47,2017-12-14 05:32:07,\N,177,6,4,5
288,Task #288,Task #288 description,39102,2018-04-19 02:21:05,2018-06-25 18:58:30,\N,81,19,5,1
289,Task #289,Task #289 description,85164,2018-07-26 13:54:16,2018-09-26 03:37:54,\N,193,14,4,3
290,Task #290,Task #290 description,97127,2017-08-11 15:41:31,2018-07-27 01:45:29,\N,42,16,2,1
291,Task #291,Task #291 description,89999,2018-08-04 01:21:14,2018-08-23 00:43:17,\N,180,1,4,2
292,Task #292,Task #292 description,69534,2017-06-06 01:37:43,2018-06-14 22:22:22,\N,136,16,3,2
293,Task #293,Task #293 description,11713,2018-05-11 02:15:29,2018-09-15 23:58:15,\N,95,11,4,5
294,Task #294,Task #294 description,99571,2018-08-16 06:05:41,2018-08-25 14:10:34,\N,14,1,1,1
295,Task #295,Task #295 description,13063,2017-09-23 12:21:59,2018-01-12 23:43:05,\N,197,11,2,2
296,Task #296,Task #296 description,82824,2018-01-08 07:03:26,2018-08-30 10:16:19,\N,33,4,2,4
297,Task #297,Task #297 description,16824,2018-07-28 09:57:11,2018-09-16 07:35:47,\N,153,8,1,4
298,Task #298,Task #298 description,9814,2017-12-12 15:33:10,2018-06-05 03:26:53,\N,122,8,3,1
299,Task #299,Task #299 description,68565,2017-06-18 02:24:36,2018-07-30 08:11:08,\N,69,12,5,3
300,Task #300,Task #300 description,84791,2017-10-10 05:51:27,2017-11-05 20:06:48,\N,73,7,5,3
301,Task #301,Task #301 description,83190,2017-07-31 23:38:30,2018-04-01 08:03:57,\N,168,2,4,3
302,Task #302,Task #302 description,50900,2017-06-23 04:27:56,2018-02-26 04:08:01,\N,174,20,4,2
303,Task #303,Task #303 description,29127,2017-10-05 08:11:13,2017-12-15 23:47:28,\N,76,7,4,5
304,Task #304,Task #304 description,91923,2017-12-29 10:52:53,2018-01-09 20:01:04,\N,153,3,4,5
305,Task #305,Task #305 description,37837,2017-06-06 03:18:45,2017-08-09 13:30:01,\N,34,5,4,5
306,Task #306,Task #306 description,31008,2017-12-12 03:51:00,2018-05-14 04:28:53,\N,198,4,5,3
307,Task #307,Task #307 description,14116,2018-05-12 17:18:35,2018-06-10 03:58:35,\N,101,9,3,2
308,Task #308,Task #308 description,13823,2017-09-18 10:52:48,2018-08-29 21:43:40,\N,95,4,2,3
309,Task #309,Task #309 description,24454,2017-10-21 06:54:51,2018-06-01 01:04:22,\N,40,5,1,5
310,Task #310,Task #310 description,73075,2017-06-19 18:43:03,2017-09-18 21:49:43,\N,63,15,5,3
311,Task #311,Task #311 description,98861,2017-11-13 23:07:40,2018-03-23 20:34:56,\N,100,17,1,2
312,Task #312,Task #312 description,72160,2018-08-10 22:57:14,2018-09-18 16:16:16,\N,52,13,5,4
313,Task #313,Task #313 description,58288,2017-11-22 02:03:39,2018-09-14 16:53:57,\N,167,5,1,1
314,Task #314,Task #314 description,23559,2018-09-20 18:49:26,2018-09-28 03:54:07,\N,164,3,5,2
315,Task #315,Task #315 description,36079,2018-04-28 12:45:48,2018-05-19 08:03:10,\N,112,17,1,1
316,Task #316,Task #316 description,48374,2018-09-19 07:35:22,2018-09-26 10:56:20,\N,40,16,4,1
317,Task #317,Task #317 description,84398,2017-12-29 18:12:22,2018-07-05 01:15:06,\N,172,20,1,5
318,Task #318,Task #318 description,88233,2018-08-23 20:14:28,2018-08-31 00:05:05,\N,1,18,4,2
319,Task #319,Task #319 description,84482,2017-06-27 08:44:38,2017-06-29 01:50:44,\N,167,5,3,5
320,Task #320,Task #320 description,67533,2017-07-21 04:22:03,2017-10-03 04:10:50,\N,58,8,2,3
321,Task #321,Task #321 description,29228,2018-05-07 23:49:44,2018-08-14 14:17:29,\N,43,13,1,2
322,Task #322,Task #322 description,69243,2017-11-13 02:22:52,2017-12-04 03:41:08,\N,183,14,2,2
323,Task #323,Task #323 description,14303,2018-04-19 11:25:36,2018-06-19 17:18:50,\N,69,6,5,2
324,Task #324,Task #324 description,90590,2018-02-21 23:59:50,2018-02-23 00:59:54,\N,26,18,5,5
325,Task #325,Task #325 description,26255,2017-10-26 11:21:57,2018-01-27 18:25:41,\N,116,5,2,3
326,Task #326,Task #326 description,88454,2017-10-02 07:41:56,2018-01-22 00:35:14,\N,113,6,1,1
327,Task #327,Task #327 description,46792,2018-01-21 01:42:12,2018-05-01 02:43:49,\N,124,18,3,5
328,Task #328,Task #328 description,16940,2018-06-22 08:50:46,2018-08-20 23:38:48,\N,2,7,3,5
329,Task #329,Task #329 description,58514,2018-02-02 23:02:54,2018-08-29 18:05:11,\N,41,6,5,2
330,Task #330,Task #330 description,30996,2017-11-23 21:47:05,2017-12-20 01:47:01,\N,42,13,2,3
331,Task #331,Task #331 description,30874,2017-11-18 10:14:00,2018-06-16 02:55:56,\N,180,6,2,1
332,Task #332,Task #332 description,49024,2018-04-23 15:51:22,2018-08-14 21:53:44,\N,21,3,1,4
333,Task #333,Task #333 description,25751,2017-11-11 11:13:42,2018-01-18 08:41:49,\N,147,12,5,2
334,Task #334,Task #334 description,74130,2018-02-22 13:52:58,2018-03-04 10:22:17,\N,57,13,4,5
335,Task #335,Task #335 description,52747,2018-06-04 09:18:06,2018-07-23 21:17:10,\N,18,3,3,4
336,Task #336,Task #336 description,6134,2018-05-03 23:54:42,2018-05-06 04:36:54,\N,87,5,2,1
337,Task #337,Task #337 description,70084,2018-04-28 18:14:35,2018-08-14 09:48:51,\N,167,20,2,5
338,Task #338,Task #338 description,43473,2018-06-23 04:13:40,2018-09-28 19:30:34,\N,123,2,4,2
339,Task #339,Task #339 description,10169,2018-04-28 08:35:27,2018-07-23 00:22:44,\N,89,20,3,2
340,Task #340,Task #340 description,64109,2017-07-29 12:05:16,2018-08-15 13:03:37,\N,89,6,1,3
341,Task #341,Task #341 description,14564,2017-07-07 08:23:04,2018-09-10 16:39:34,\N,122,6,1,2
342,Task #342,Task #342 description,11729,2018-03-23 14:35:39,2018-05-21 11:44:02,\N,186,2,4,5
343,Task #343,Task #343 description,18585,2017-10-01 14:42:30,2018-06-07 17:06:31,\N,137,10,5,5
344,Task #344,Task #344 description,84269,2018-02-15 10:26:13,2018-08-10 15:41:50,\N,198,7,2,5
345,Task #345,Task #345 description,12072,2017-08-21 20:34:20,2018-04-15 00:46:46,\N,153,2,4,3
346,Task #346,Task #346 description,65940,2018-03-23 00:01:26,2018-03-25 05:31:04,\N,4,8,4,1
347,Task #347,Task #347 description,18252,2018-02-10 01:12:16,2018-04-19 14:45:17,\N,163,9,3,4
348,Task #348,Task #348 description,38311,2017-10-28 11:46:40,2018-03-11 15:45:23,\N,91,10,5,3
349,Task #349,Task #349 description,47207,2017-08-05 09:30:09,2018-02-03 16:34:07,\N,53,5,2,2
350,Task #350,Task #350 description,13795,2018-03-17 20:41:19,2018-05-11 21:20:43,\N,155,2,1,2
351,Task #351,Task #351 description,44867,2018-09-07 18:14:03,2018-09-27 13:44:20,\N,123,20,1,5
352,Task #352,Task #352 description,88374,2018-03-25 06:38:55,2018-08-14 02:06:51,\N,198,17,5,1
353,Task #353,Task #353 description,71156,2017-12-31 00:16:59,2018-03-19 06:59:32,\N,11,11,2,4
354,Task #354,Task #354 description,26485,2018-05-15 15:35:25,2018-07-01 23:26:11,\N,200,17,3,1
355,Task #355,Task #355 description,43056,2018-07-17 03:24:01,2018-08-21 00:31:37,\N,150,8,2,1
356,Task #356,Task #356 description,59727,2017-09-29 22:24:24,2018-09-06 13:24:58,\N,172,12,4,2
357,Task #357,Task #357 description,51712,2017-12-05 21:17:44,2017-12-14 22:36:24,\N,121,18,3,5
358,Task #358,Task #358 description,45719,2018-09-06 07:49:07,2018-09-22 21:05:06,\N,176,17,4,4
359,Task #359,Task #359 description,22508,2018-06-07 20:42:10,2018-07-08 00:39:22,\N,76,1,4,5
360,Task #360,Task #360 description,33693,2017-11-26 03:54:41,2018-06-23 21:31:31,\N,178,17,3,1
361,Task #361,Task #361 description,57025,2017-10-22 06:57:33,2018-08-23 04:40:44,\N,53,11,3,3
362,Task #362,Task #362 description,16041,2017-12-03 22:50:46,2018-07-18 17:40:36,\N,19,13,1,2
363,Task #363,Task #363 description,75205,2017-11-10 15:09:41,2018-03-22 13:28:01,\N,136,13,5,3
364,Task #364,Task #364 description,78883,2018-08-17 17:05:03,2018-09-18 12:54:05,\N,7,10,4,3
365,Task #365,Task #365 description,61584,2018-04-23 02:52:32,2018-06-10 11:13:23,\N,171,11,5,5
366,Task #366,Task #366 description,90136,2018-03-01 16:51:54,2018-03-09 23:58:49,\N,30,5,4,1
367,Task #367,Task #367 description,29145,2017-12-05 18:12:58,2018-04-25 06:07:53,\N,14,13,2,5
368,Task #368,Task #368 description,45429,2017-07-01 12:47:19,2017-10-26 17:45:28,\N,107,12,5,1
369,Task #369,Task #369 description,87740,2018-01-08 19:46:02,2018-02-26 16:37:47,\N,17,7,1,5
370,Task #370,Task #370 description,54049,2018-04-23 01:34:44,2018-09-20 16:43:06,\N,95,10,4,1
371,Task #371,Task #371 description,42316,2018-07-18 15:26:33,2018-08-04 13:07:17,\N,135,1,3,2
372,Task #372,Task #372 description,73512,2018-04-28 13:51:47,2018-09-26 17:29:45,\N,165,18,3,2
373,Task #373,Task #373 description,84297,2017-08-20 08:38:36,2018-01-24 17:49:15,\N,65,20,3,4
374,Task #374,Task #374 description,48076,2018-08-18 02:27:05,2018-09-02 14:21:18,\N,152,1,3,5
375,Task #375,Task #375 description,50637,2018-01-12 13:50:59,2018-07-12 12:54:34,\N,7,2,5,2
376,Task #376,Task #376 description,22384,2018-02-27 17:24:46,2018-07-18 06:01:31,\N,94,5,3,1
377,Task #377,Task #377 description,43861,2018-03-30 23:52:34,2018-04-13 17:36:42,\N,27,20,5,3
378,Task #378,Task #378 description,45388,2017-12-23 10:27:30,2018-02-27 03:27:38,\N,26,16,1,1
379,Task #379,Task #379 description,26199,2018-09-14 22:20:03,2018-09-17 20:39:07,\N,191,6,4,3
380,Task #380,Task #380 description,21622,2018-07-27 20:59:10,2018-09-01 05:45:25,\N,162,19,2,1
381,Task #381,Task #381 description,53021,2017-06-18 07:45:26,2017-10-20 16:59:15,\N,138,12,4,3
382,Task #382,Task #382 description,75901,2017-11-21 14:33:44,2018-04-20 17:05:48,\N,130,13,4,1
383,Task #383,Task #383 description,86586,2017-07-27 12:04:19,2018-08-29 20:18:17,\N,157,2,3,5
384,Task #384,Task #384 description,87648,2018-06-21 11:22:02,2018-08-15 10:23:21,\N,59,20,2,3
385,Task #385,Task #385 description,82829,2018-09-29 02:37:55,2018-09-30 09:20:23,\N,183,6,2,1
386,Task #386,Task #386 description,20571,2017-07-09 03:31:10,2018-02-23 01:21:06,\N,77,3,1,3
387,Task #387,Task #387 description,48684,2017-06-09 06:01:05,2018-01-15 23:46:02,\N,135,8,3,4
388,Task #388,Task #388 description,79423,2018-01-11 01:31:21,2018-03-18 22:03:59,\N,186,13,1,1
389,Task #389,Task #389 description,68455,2017-09-16 01:15:17,2018-07-16 10:10:28,\N,74,7,3,2
390,Task #390,Task #390 description,57491,2018-05-16 12:22:14,2018-05-17 10:08:27,\N,122,1,1,3
391,Task #391,Task #391 description,42425,2018-02-21 11:03:49,2018-03-19 02:32:23,\N,67,14,1,1
392,Task #392,Task #392 description,92917,2018-05-25 07:07:15,2018-06-16 17:28:32,\N,129,19,2,3
393,Task #393,Task #393 description,9402,2018-02-25 04:56:38,2018-06-22 22:26:56,\N,14,12,2,1
394,Task #394,Task #394 description,47068,2018-08-22 03:57:17,2018-09-27 14:48:01,\N,80,6,5,5
395,Task #395,Task #395 description,42763,2018-05-10 05:08:21,2018-08-30 22:33:15,\N,153,2,3,5
396,Task #396,Task #396 description,48985,2017-06-10 05:36:21,2017-09-17 11:35:42,\N,169,7,2,2
397,Task #397,Task #397 description,23287,2017-07-16 18:55:33,2017-10-16 01:12:15,\N,47,20,4,5
398,Task #398,Task #398 description,74610,2017-07-21 13:36:18,2018-07-05 00:19:30,\N,139,13,2,1
399,Task #399,Task #399 description,64528,2018-04-07 18:58:58,2018-08-29 12:34:41,\N,136,14,2,5
400,Task #400,Task #400 description,23736,2018-01-04 19:57:57,2018-01-22 11:12:30,\N,87,16,4,1
401,Task #401,Task #401 description,34346,2017-09-27 23:41:41,2018-04-30 19:48:03,\N,176,17,5,2
402,Task #402,Task #402 description,76906,2018-09-10 09:11:21,2018-09-17 02:02:24,\N,3,3,4,3
403,Task #403,Task #403 description,45751,2017-09-20 11:47:54,2018-01-15 23:59:23,\N,97,10,3,5
404,Task #404,Task #404 description,38073,2017-06-07 02:36:11,2018-05-27 13:21:11,\N,159,12,1,2
405,Task #405,Task #405 description,93342,2018-09-26 16:27:35,2018-09-29 20:00:25,\N,104,2,4,1
406,Task #406,Task #406 description,72470,2018-03-23 23:46:54,2018-07-24 06:21:14,\N,101,16,3,1
407,Task #407,Task #407 description,34557,2017-11-20 19:08:59,2018-01-23 18:52:06,\N,177,1,5,5
408,Task #408,Task #408 description,35488,2018-09-12 23:17:42,2018-09-23 21:36:11,\N,96,3,1,2
409,Task #409,Task #409 description,75507,2017-12-24 17:04:13,2018-07-30 02:54:36,\N,177,12,5,3
410,Task #410,Task #410 description,42827,2018-05-09 23:33:35,2018-06-08 18:14:39,\N,158,5,5,1
411,Task #411,Task #411 description,50420,2018-04-18 09:33:49,2018-09-14 04:21:06,\N,56,5,5,4
412,Task #412,Task #412 description,19377,2018-06-06 10:50:03,2018-08-21 10:31:29,\N,148,13,4,1
413,Task #413,Task #413 description,33960,2018-09-22 07:38:06,2018-09-25 01:31:56,\N,191,13,2,3
414,Task #414,Task #414 description,24528,2017-07-02 18:59:22,2018-02-18 14:14:34,\N,166,9,4,4
415,Task #415,Task #415 description,84912,2017-11-26 02:27:31,2018-09-26 04:21:27,\N,184,8,1,2
416,Task #416,Task #416 description,86568,2017-10-03 21:16:41,2018-03-06 21:48:12,\N,183,10,2,1
417,Task #417,Task #417 description,13131,2017-07-02 00:07:22,2018-04-15 12:55:52,\N,66,1,5,2
418,Task #418,Task #418 description,99724,2017-10-23 16:48:42,2018-05-14 07:07:32,\N,139,19,4,2
419,Task #419,Task #419 description,30246,2018-03-28 00:54:51,2018-08-08 12:52:34,\N,173,6,2,1
420,Task #420,Task #420 description,58101,2018-05-01 16:04:50,2018-08-11 23:13:13,\N,64,15,4,3
421,Task #421,Task #421 description,93339,2018-02-20 17:13:12,2018-05-10 12:26:25,\N,68,7,5,4
422,Task #422,Task #422 description,44481,2018-07-07 22:50:13,2018-07-15 10:54:31,\N,165,11,2,2
423,Task #423,Task #423 description,82116,2017-11-25 06:24:34,2017-12-10 02:23:58,\N,82,17,1,1
424,Task #424,Task #424 description,92684,2017-08-26 18:57:18,2017-11-18 00:23:39,\N,167,18,3,3
425,Task #425,Task #425 description,7384,2018-02-12 12:00:48,2018-04-16 03:36:27,\N,70,15,1,4
426,Task #426,Task #426 description,64609,2018-02-21 02:13:42,2018-05-31 12:25:01,\N,74,12,3,4
427,Task #427,Task #427 description,86485,2017-12-03 03:47:35,2018-02-28 16:43:46,\N,41,14,4,5
428,Task #428,Task #428 description,23174,2018-02-25 00:43:41,2018-08-30 19:44:40,\N,54,16,1,1
429,Task #429,Task #429 description,92281,2017-06-15 04:56:19,2017-12-28 00:08:02,\N,55,17,1,3
430,Task #430,Task #430 description,25790,2018-08-02 20:48:05,2018-08-25 23:17:00,\N,84,11,4,1
431,Task #431,Task #431 description,56022,2017-10-18 03:10:05,2018-01-02 12:06:44,\N,54,19,1,3
432,Task #432,Task #432 description,67258,2017-10-12 13:17:43,2018-09-02 21:01:15,\N,30,11,3,5
433,Task #433,Task #433 description,53271,2017-10-04 05:06:58,2018-02-04 00:34:41,\N,185,15,4,4
434,Task #434,Task #434 description,45501,2017-07-26 05:03:28,2017-10-09 11:33:08,\N,155,3,3,2
435,Task #435,Task #435 description,26974,2018-07-31 17:45:50,2018-08-29 02:34:41,\N,55,13,3,4
436,Task #436,Task #436 description,43143,2017-10-07 10:45:30,2018-04-21 02:47:26,\N,64,17,5,4
437,Task #437,Task #437 description,21190,2018-05-25 01:31:47,2018-07-04 21:15:43,\N,4,15,5,1
438,Task #438,Task #438 description,39467,2017-07-18 08:33:14,2017-11-27 10:28:44,\N,34,4,4,1
439,Task #439,Task #439 description,50596,2017-07-09 16:06:40,2017-11-11 10:19:01,\N,166,6,2,2
440,Task #440,Task #440 description,38445,2017-10-15 09:30:02,2018-01-09 03:32:16,\N,163,19,3,2
441,Task #441,Task #441 description,82697,2018-07-21 06:51:15,2018-09-22 22:59:57,\N,99,7,2,2
442,Task #442,Task #442 description,83218,2017-10-15 10:57:59,2018-09-30 08:58:24,\N,147,14,2,1
443,Task #443,Task #443 description,70575,2018-04-11 21:34:27,2018-04-30 03:02:38,\N,31,7,2,2
444,Task #444,Task #444 description,38959,2017-08-21 21:27:04,2017-10-19 19:05:17,\N,161,9,3,4
445,Task #445,Task #445 description,15604,2017-11-13 00:18:02,2018-01-29 18:42:21,\N,42,19,5,4
446,Task #446,Task #446 description,2317,2017-10-17 08:18:56,2018-02-05 07:42:14,\N,146,15,1,3
447,Task #447,Task #447 description,62019,2017-09-04 01:10:35,2017-10-22 09:26:11,\N,87,14,2,3
448,Task #448,Task #448 description,46573,2017-07-23 06:15:39,2017-10-26 15:13:58,\N,147,20,1,3
449,Task #449,Task #449 description,30340,2017-09-10 08:40:14,2018-06-26 07:03:39,\N,13,19,2,2
450,Task #450,Task #450 description,43598,2018-08-12 02:59:33,2018-08-15 04:43:12,\N,13,12,2,3
451,Task #451,Task #451 description,39754,2017-07-04 05:54:12,2017-11-14 19:26:57,\N,73,2,4,2
452,Task #452,Task #452 description,85247,2018-08-17 12:07:45,2018-09-23 05:29:20,\N,29,13,1,3
453,Task #453,Task #453 description,8495,2017-06-06 07:44:01,2017-11-27 12:18:13,\N,19,7,3,4
454,Task #454,Task #454 description,130,2017-06-25 19:22:37,2018-03-31 05:32:22,\N,63,9,1,4
455,Task #455,Task #455 description,33419,2017-12-30 13:50:27,2018-08-19 08:32:10,\N,40,5,2,1
456,Task #456,Task #456 description,55616,2018-05-04 22:55:49,2018-09-26 12:51:10,\N,78,4,1,5
457,Task #457,Task #457 description,13508,2017-11-24 16:14:40,2018-04-19 06:12:52,\N,174,14,3,5
458,Task #458,Task #458 description,27280,2017-08-12 15:24:51,2017-12-22 18:17:59,\N,77,1,2,1
459,Task #459,Task #459 description,51333,2018-04-01 15:53:22,2018-05-20 13:52:21,\N,169,15,4,5
460,Task #460,Task #460 description,26713,2018-03-20 10:36:07,2018-09-29 01:48:39,\N,85,3,1,1
461,Task #461,Task #461 description,52048,2018-02-15 07:44:19,2018-06-03 02:27:43,\N,198,17,1,3
462,Task #462,Task #462 description,2752,2017-08-03 11:12:20,2018-01-23 03:18:37,\N,2,16,1,3
463,Task #463,Task #463 description,26374,2018-06-14 19:27:23,2018-08-23 05:26:08,\N,21,13,1,2
464,Task #464,Task #464 description,66566,2018-09-13 00:58:45,2018-09-24 23:25:21,\N,168,11,1,4
465,Task #465,Task #465 description,41512,2017-09-06 08:02:58,2018-01-04 06:13:48,\N,152,13,4,4
466,Task #466,Task #466 description,48458,2018-02-06 17:04:38,2018-03-25 19:58:09,\N,24,5,5,4
467,Task #467,Task #467 description,51310,2017-06-28 05:59:15,2017-11-23 02:51:50,\N,152,14,4,2
468,Task #468,Task #468 description,58691,2018-02-19 18:03:47,2018-03-09 04:58:02,\N,45,20,1,1
469,Task #469,Task #469 description,38572,2018-02-02 08:01:50,2018-09-13 23:23:14,\N,45,9,5,2
470,Task #470,Task #470 description,17985,2017-06-07 00:30:21,2018-01-07 09:07:28,\N,20,1,5,4
471,Task #471,Task #471 description,89496,2017-10-07 15:22:10,2017-10-10 16:13:56,\N,152,7,3,5
472,Task #472,Task #472 description,47900,2017-09-17 14:59:07,2018-04-29 18:31:31,\N,21,15,4,1
473,Task #473,Task #473 description,66949,2018-05-29 12:24:12,2018-06-14 05:16:06,\N,168,7,2,1
474,Task #474,Task #474 description,157,2018-08-06 04:06:21,2018-08-23 21:00:51,\N,162,2,3,1
475,Task #475,Task #475 description,88230,2017-07-28 05:27:19,2018-05-10 02:39:46,\N,143,4,2,4
476,Task #476,Task #476 description,66035,2018-03-09 01:34:55,2018-05-15 08:53:38,\N,35,4,3,1
477,Task #477,Task #477 description,52641,2017-10-12 23:38:29,2018-02-16 07:34:53,\N,93,14,5,3
