id,seller_id,buyer_id,dttm,sum,task_id
562,66,7,2018-09-12 01:54:25,99027,1156
563,25,153,2017-07-11 22:26:22,39456,2583
564,102,83,2017-07-08 20:21:41,74837,265
565,105,80,2018-05-19 07:37:28,70500,5508
566,139,77,2018-07-16 00:33:10,39603,1820
567,107,157,2018-02-26 18:31:07,17701,6687
568,190,118,2017-12-25 08:26:37,88711,311
569,99,171,2018-05-01 15:31:00,44626,1410
570,162,191,2017-07-02 21:46:40,61928,1125
571,102,67,2018-09-19 21:12:27,1168,2597
572,122,173,2018-04-22 09:06:56,11146,3286
573,7,196,2018-01-12 06:51:18,12333,8234
574,10,58,2017-08-21 18:57:27,64030,7139
575,72,30,2018-06-27 05:18:21,2253,9608
576,141,125,2018-04-20 16:39:44,89436,9230
577,132,180,2018-09-28 09:20:57,98441,316
578,184,64,2018-09-09 20:21:47,28564,9725
579,184,171,2017-06-21 22:05:02,80651,4634
580,164,179,2017-07-31 20:25:50,41408,4965
581,197,47,2017-08-04 23:56:56,12688,3769
582,50,120,2017-12-09 01:12:28,30389,705
583,129,65,2017-12-26 13:53:16,73569,1606
584,21,54,2017-12-03 14:30:02,82818,2275
585,197,65,2017-06-03 00:05:32,80224,4771
586,27,5,2018-04-06 00:18:16,84953,6897
587,165,15,2017-11-06 19:53:43,57689,5282
588,51,32,2017-09-10 05:36:47,88955,5904
589,50,138,2017-10-04 13:15:01,66329,7365
590,54,135,2018-02-04 12:47:32,93598,478
591,70,172,2018-08-06 20:03:26,76310,6241
592,182,93,2017-07-31 12:24:25,60344,2321
593,106,89,2018-08-23 12:49:42,15509,9212
594,117,125,2018-04-02 22:21:21,99914,3566
595,117,90,2018-03-26 07:24:30,56534,2742
596,69,140,2017-11-13 19:38:21,46295,6030
597,165,129,2017-08-04 12:11:47,88604,7112
598,45,52,2018-09-14 06:47:31,65334,6877
599,100,72,2018-09-30 20:36:22,67518,23
600,24,179,2018-07-07 01:54:23,13590,7991
601,141,104,2017-10-30 17:36:29,57000,2112
602,107,185,2018-05-12 00:03:13,45385,1164
603,37,66,2017-06-09 16:42:47,95590,4616
604,95,134,2017-07-16 14:18:49,28838,8
605,148,111,2018-04-20 17:41:28,76302,4350
606,127,93,2017-09-30 18:19:32,44146,8405
607,51,141,2018-01-21 19:13:08,36543,3478
608,80,22,2018-02-23 08:29:03,56861,9028
609,40,130,2018-01-21 19:44:16,39279,9846
610,134,157,2018-07-09 16:20:59,62072,5026
611,46,188,2017-12-20 20:54:44,71599,597
612,83,182,2018-03-01 04:27:23,11027,8525
613,18,114,2017-10-18 20:48:27,37614,37
614,81,119,2017-06-25 21:48:42,65231,3683
615,151,188,2018-01-24 20:26:56,4862,7420
616,148,120,2017-12-04 22:39:37,47940,1603
617,22,75,2017-06-03 11:34:36,67975,1827
618,53,74,2018-08-31 06:06:38,37001,7053
619,140,76,2017-12-12 23:43:38,40327,5578
620,38,15,2017-09-17 15:24:09,14224,6508
621,146,170,2018-08-04 20:44:28,46134,1297
622,174,126,2018-01-23 23:33:34,30745,9507
623,152,90,2017-08-17 18:07:15,31117,2426
624,121,16,2018-06-27 04:00:37,5901,8064
625,80,12,2018-01-23 10:54:46,35782,3837
626,107,181,2017-07-16 19:23:34,20008,7562
627,79,168,2018-04-21 03:27:21,69813,7874
628,45,135,2017-10-15 19:51:03,72592,2944
629,144,60,2017-10-09 11:31:44,41387,587
630,131,191,2018-02-13 07:20:23,35874,5326
631,19,1,2018-02-27 04:45:40,44443,2993
632,18,42,2017-06-08 23:14:38,27567,4254
633,200,167,2018-08-16 14:43:20,41086,2094
634,75,182,2017-11-14 12:23:39,60500,6091
635,53,180,2018-01-17 11:01:49,99576,986
636,111,186,2018-07-08 15:07:53,82888,1832
637,161,176,2018-05-12 07:57:35,77888,2089
638,54,89,2018-07-23 23:56:13,30342,3094
639,195,125,2018-04-11 01:23:11,60248,9228
640,54,125,2017-09-21 01:28:59,65732,3205
641,38,124,2018-01-31 05:24:14,98047,7661
642,159,49,2018-06-15 18:19:09,6528,5910
643,93,11,2017-07-18 11:57:42,73385,3651
644,153,148,2018-04-10 05:21:12,16881,73
645,125,82,2018-01-31 23:10:57,91200,7952
646,87,70,2017-10-26 04:11:14,16191,9804
647,29,176,2018-03-05 14:04:14,19631,9536
648,182,104,2018-03-20 15:41:37,37413,9071
649,152,121,2018-06-13 20:20:18,91633,2660
650,163,8,2018-06-28 01:10:03,81499,7791
651,107,90,2018-02-09 10:28:39,86663,7854
652,151,14,2018-03-01 03:57:23,25621,955
653,91,11,2018-09-15 01:10:52,45077,2831
654,51,21,2017-09-06 09:29:49,22556,1813
655,141,57,2018-03-19 18:47:16,17584,8311
656,37,23,2017-06-20 03:23:54,46219,9428
657,87,119,2017-08-25 23:29:47,41764,5522
658,127,195,2018-08-19 19:58:12,7208,2707
659,114,161,2018-07-29 02:03:16,74551,665
660,80,181,2018-01-28 19:28:57,31262,8714
661,178,180,2018-07-13 14:40:43,38545,7288
662,37,46,2018-08-11 21:59:10,17336,4919
663,111,121,2018-09-23 07:30:10,22257,7309
664,193,55,2018-06-18 00:58:24,55593,6249
665,111,188,2018-07-18 04:24:43,24864,5832
666,185,169,2018-01-17 21:07:12,85898,7408
667,53,180,2018-04-11 07:28:08,33798,9357
668,112,1,2018-09-21 06:45:36,88447,6010
669,122,160,2018-08-15 14:03:42,70394,6892
670,188,53,2017-10-21 09:24:10,50058,4812
671,67,110,2017-08-07 10:08:44,59913,5048
672,100,32,2018-07-08 14:08:01,58267,9135
673,194,37,2017-08-29 11:23:10,99881,8327
674,6,195,2018-07-04 16:52:01,36605,2181
675,179,147,2017-07-04 03:17:19,84473,9940
676,145,194,2017-06-03 15:39:03,94848,9083
677,116,47,2018-01-12 08:51:38,82868,5087
678,182,20,2018-06-04 08:12:44,8216,8670
679,56,178,2018-02-22 01:30:20,61871,6228
680,128,129,2018-04-06 19:26:42,98362,8071
681,108,112,2018-02-28 04:07:13,42242,8818
682,70,29,2017-07-19 19:53:47,4924,5979
683,153,7,2018-07-11 21:22:11,28797,6166
684,155,69,2017-12-29 13:24:09,20133,5696
685,72,166,2018-05-17 21:34:03,26911,2796
686,93,181,2017-10-08 17:01:15,18204,8986
687,125,77,2017-12-12 02:30:04,68059,9506
688,97,179,2018-02-09 17:50:14,44584,149
689,93,40,2018-04-10 04:56:31,97332,4355
690,178,123,2018-06-15 12:49:13,39844,2852
691,193,7,2018-06-15 04:25:28,43078,1258
692,191,178,2017-10-25 03:06:17,54300,1599
693,131,63,2017-09-25 23:48:20,87808,1310
694,60,79,2018-03-27 21:58:27,58956,8349
695,65,132,2017-07-03 17:01:42,65834,8075
696,83,23,2018-08-07 21:26:37,80122,2725
697,91,1,2018-03-08 09:59:44,58400,384
698,62,62,2017-08-23 15:30:56,7673,5703
699,96,194,2017-10-06 02:17:52,15442,2856
700,56,19,2018-08-23 19:24:05,19766,620
701,107,29,2017-09-14 06:12:06,32215,9542
702,103,104,2018-09-11 20:04:59,28232,9729
703,145,45,2018-08-07 18:00:43,425,2781
704,66,84,2017-07-10 08:10:19,85651,9153
705,124,82,2017-12-17 23:43:44,21055,1647
706,24,189,2017-12-30 15:26:19,803,9274
707,188,65,2017-10-03 09:46:10,19217,5136
708,125,30,2018-05-17 19:22:43,72776,5573
709,80,23,2018-05-06 13:17:05,4751,5422
710,107,27,2018-03-19 19:47:11,21103,2980
711,113,147,2017-12-17 19:16:48,13321,453
712,106,129,2017-10-04 06:09:03,32905,7820
713,120,22,2018-09-04 00:42:16,54172,7273
714,45,183,2018-09-03 20:05:01,60184,886
715,30,162,2017-07-01 12:53:47,61516,9583
716,40,29,2018-06-03 17:41:49,29655,5909
717,68,157,2018-05-10 13:27:58,33618,6628
718,76,3,2018-09-28 18:27:55,41407,1497
719,88,130,2018-06-02 18:02:39,36187,21
720,52,110,2018-01-13 00:31:40,40014,767
721,65,161,2018-03-27 15:13:28,83954,4989
722,39,98,2018-04-11 05:58:23,35095,1104
723,81,36,2017-08-21 21:17:07,76560,8349
724,103,88,2018-03-29 06:28:26,47920,2082
725,91,197,2018-03-03 02:09:32,24381,7145
726,188,172,2017-08-17 22:36:20,47258,2240
727,21,163,2018-02-25 19:55:02,95611,6674
728,82,100,2018-07-17 03:13:38,18488,3899
729,126,62,2018-01-13 05:56:38,20912,8918
730,110,188,2017-10-04 21:26:59,68588,2060
731,177,49,2018-06-12 08:58:46,92190,5670
732,138,96,2018-05-24 13:22:53,84683,5941
733,128,17,2018-01-11 23:21:15,95963,8340
734,80,149,2017-12-08 02:35:31,64575,8180
735,107,95,2018-03-24 21:24:10,59446,5508
736,110,44,2017-07-21 03:19:47,27500,7501
737,166,24,2017-11-02 13:23:22,72979,6011
738,52,186,2018-06-23 09:29:35,960,613
739,127,63,2017-06-13 19:21:58,49506,7342
740,123,157,2017-06-21 19:04:32,88306,2048
741,37,165,2018-06-27 08:26:13,35233,6777
742,118,163,2017-11-21 18:43:07,4777,9249
743,14,91,2017-11-17 23:24:31,11667,2381
744,45,105,2017-12-09 04:17:58,69767,2215
745,39,128,2018-06-29 10:18:39,33233,4710
746,14,175,2018-05-12 18:33:01,34420,8618
747,167,43,2017-06-19 08:01:11,53897,9592
748,19,65,2018-01-08 06:25:43,86857,5141
749,7,71,2018-07-11 12:06:32,83438,6708
750,95,101,2017-12-07 18:24:08,39032,60
751,87,86,2018-02-27 04:43:54,35125,3419
752,128,60,2018-03-07 00:25:18,92630,509
753,24,59,2017-07-06 10:23:45,76259,8686
754,60,70,2017-12-02 06:48:41,57973,7448
755,19,109,2018-07-01 17:15:58,22650,2787
756,148,37,2018-09-08 10:00:07,87716,818
757,153,176,2018-01-10 08:21:53,10736,9996
758,14,82,2018-09-11 11:01:35,35212,5787
759,184,152,2018-09-16 04:05:12,50915,8833
760,146,9,2017-10-14 20:53:02,88656,8613
761,128,73,2018-01-08 17:40:47,36881,2490
762,170,14,2017-07-20 19:15:37,59239,9668
763,186,115,2017-08-12 02:15:18,16781,5211
764,131,6,2017-06-04 03:38:43,83869,7860
765,182,147,2017-07-22 12:08:21,80079,9810
766,137,166,2017-12-09 00:55:28,38107,2533
767,137,168,2018-09-01 11:16:53,350,7613
768,43,2,2018-02-20 11:59:32,9894,4645
769,184,165,2017-09-21 07:46:35,39130,9816
770,81,38,2018-05-30 16:46:54,92525,245
771,136,188,2018-01-22 21:03:27,388,6715
772,171,126,2017-06-11 19:27:12,83370,741
773,118,79,2017-12-19 06:57:05,85389,9981
774,126,146,2017-11-21 03:32:07,51161,9597
775,108,102,2018-02-26 01:38:45,93634,4755
776,45,59,2018-02-04 06:55:49,24872,6508
777,98,129,2018-03-26 01:08:25,36164,9074
778,54,163,2018-08-19 13:56:16,83435,5894
779,52,69,2017-11-29 18:01:56,37530,9938
780,97,95,2018-09-25 18:13:51,97598,7410
781,123,132,2018-03-22 11:19:57,62728,5631
782,137,83,2018-03-04 02:35:43,42880,3373
783,94,14,2017-07-18 00:47:50,41671,1466
784,148,63,2018-09-24 20:13:54,65102,8328
785,163,150,2018-07-23 08:11:34,63586,9283
786,82,92,2017-12-30 16:11:49,63594,8353
787,184,179,2018-05-11 23:50:23,74969,2315
788,199,54,2017-08-16 15:19:01,44411,7312
789,67,198,2018-09-10 18:23:28,43220,3869
790,84,181,2018-05-20 23:04:35,91776,3829
791,158,74,2018-08-06 16:32:19,56421,4860
792,25,187,2018-05-06 08:10:53,911,8940
793,94,43,2018-01-03 02:04:48,70441,6760
794,134,4,2017-12-01 13:37:44,59858,8774
795,105,84,2018-04-26 21:53:48,99654,670
796,134,60,2017-07-16 04:36:27,11133,7174
797,18,194,2017-09-08 09:37:00,85352,4432
798,31,144,2017-11-09 10:10:54,21454,4266
799,133,158,2018-01-03 16:41:32,17829,2306
800,170,106,2017-06-22 10:19:03,41146,8489
801,152,8,2018-01-15 09:41:47,17557,8200
802,69,92,2018-08-06 16:09:16,36110,6606
803,125,72,2017-10-26 17:20:17,97633,4770
804,73,174,2018-05-05 16:35:17,57476,1645
805,137,139,2018-07-17 13:38:49,67439,9040
806,162,48,2017-10-03 08:09:50,63027,7894
807,13,153,2017-11-15 15:32:52,35347,8320
808,165,46,2017-08-16 20:47:14,83258,8382
809,116,191,2017-08-30 23:36:24,5051,5480
810,117,69,2017-08-24 14:43:15,89427,6425
811,142,99,2018-05-30 14:20:05,91691,1634
812,174,90,2017-11-21 22:21:13,86635,7551
813,129,29,2017-12-26 12:48:19,84514,9520
814,48,30,2017-10-02 11:15:45,73230,3440
815,50,192,2018-04-30 06:21:53,30509,6109
816,32,118,2018-09-11 22:39:15,70392,558
817,116,148,2018-09-29 22:57:41,85935,4324
818,132,77,2017-06-09 18:15:52,41738,1845
819,99,107,2017-10-17 19:07:15,71872,4097
820,77,127,2017-07-02 17:53:25,76218,5079
821,181,159,2018-04-14 16:27:49,11089,8839
822,144,143,2017-11-15 09:38:36,62941,2608
823,167,21,2017-07-10 01:22:45,77070,3108
824,47,78,2018-04-18 09:35:50,31542,2168
825,192,76,2017-09-30 23:15:20,77287,8536
826,163,74,2018-01-16 13:32:50,16365,4701
827,72,35,2017-11-24 02:41:52,76466,1269
828,63,159,2017-12-05 01:13:31,24751,7956
829,34,117,2018-01-30 18:49:04,64285,5030
830,80,105,2018-03-25 13:39:53,82916,9982
831,199,171,2017-10-17 01:31:56,97163,4369
832,33,147,2018-01-26 07:39:30,75661,1298
833,3,164,2017-06-27 17:30:56,95278,1990
834,141,134,2017-08-13 06:23:33,21320,1281
835,22,11,2018-01-11 08:48:23,27987,8315
836,165,143,2018-04-02 10:36:00,74352,4074
837,87,82,2018-04-13 00:18:06,16410,2154
838,92,82,2017-10-18 01:35:20,51666,7702
839,9,72,2018-02-04 04:26:41,40133,3566
840,138,22,2017-07-11 03:44:07,60027,3464
841,99,190,2017-11-30 19:15:46,57229,9012
842,38,137,2018-01-16 21:09:33,11317,5772
843,3,63,2018-06-14 06:29:01,27362,2374
844,16,52,2018-07-12 21:08:55,99088,7924
845,56,50,2017-09-02 06:28:23,71258,4885
846,112,124,2017-10-24 07:22:46,40920,1517
847,18,101,2018-01-23 01:47:11,30719,9015
848,137,34,2017-07-16 20:20:40,63692,6161
849,122,107,2017-09-15 10:04:22,56381,8962
850,42,60,2017-12-22 05:37:58,98602,146
851,114,88,2017-06-28 09:50:13,45305,8023
852,22,97,2018-07-23 02:44:33,57714,1700
853,163,194,2017-11-10 10:55:03,81934,2667
854,99,101,2018-01-14 13:42:09,15281,8774
855,41,92,2018-08-13 19:03:29,90142,436
856,69,19,2017-12-02 08:51:01,44438,3150
857,22,51,2017-10-26 14:51:07,29225,4478
858,158,15,2018-01-24 22:36:46,16148,4736
859,8,149,2018-03-08 03:34:04,48539,2032
860,108,125,2018-03-18 22:25:09,57145,9184
861,198,53,2018-09-26 16:40:19,36807,5533
862,135,133,2017-12-16 09:24:18,941,7860
863,146,2,2017-09-11 07:35:25,62087,7983
864,40,95,2017-12-14 19:57:58,9195,2066
865,113,132,2018-01-19 03:35:09,61984,9090
866,60,193,2017-08-12 00:38:40,38899,4312
867,188,127,2017-06-30 13:51:51,1293,1300
868,115,135,2018-08-14 08:42:06,38990,8064
869,171,197,2018-01-31 02:18:45,90342,3711
870,90,183,2017-07-29 09:24:45,39594,2500
871,66,14,2017-08-04 01:52:17,98830,9408
872,5,53,2018-03-04 20:08:04,42150,8895
873,121,171,2018-04-22 23:26:13,64865,3614
874,48,111,2018-05-21 01:16:33,58849,1319
875,188,119,2017-06-28 04:25:20,76219,354
876,106,167,2018-01-20 07:48:43,21085,8095
877,51,80,2017-09-20 22:44:00,39155,3438
878,48,67,2017-08-22 07:28:51,2227,8036
879,6,33,2017-09-06 16:25:31,80657,528
880,140,77,2017-08-05 19:51:30,38660,7729
881,22,18,2017-07-27 00:54:40,20361,3768
882,13,39,2018-01-13 05:11:21,52035,8212
883,110,151,2018-08-08 00:32:20,98766,451
884,172,39,2017-08-15 16:03:42,28931,3980
885,161,25,2018-09-22 02:11:21,74665,2518
886,74,54,2018-06-18 17:22:54,94129,7208
887,6,59,2018-04-11 10:01:15,93401,3181
888,88,106,2018-09-11 04:32:52,40694,3220
889,63,116,2018-02-09 03:33:36,82848,73
890,62,121,2018-08-26 14:14:52,16143,3320
891,161,124,2018-05-03 20:09:36,44585,4160
892,12,61,2018-05-09 16:54:01,85934,5791
893,123,55,2018-03-31 07:15:26,68363,7145
894,72,39,2018-03-21 22:54:24,81655,9201
895,25,75,2018-04-16 14:16:45,61125,6915
896,103,181,2018-05-10 23:10:47,55133,9752
897,150,144,2018-02-12 00:49:00,9845,6033
898,189,77,2018-05-14 09:41:50,11453,3845
899,166,169,2018-02-06 11:31:03,14758,7899
900,104,190,2018-03-01 15:18:37,44675,5968
901,118,59,2018-09-19 02:26:07,52550,1326
902,119,36,2018-07-20 09:10:25,80870,5720
903,49,59,2018-08-29 22:44:02,53521,7996
904,121,23,2018-03-12 20:07:22,66014,941
905,168,76,2017-06-06 10:57:07,29372,2988
906,136,100,2018-05-15 14:05:47,45341,6869
907,12,43,2018-01-06 04:30:32,36903,136
908,18,51,2017-11-11 21:51:40,63543,4281
909,134,47,2018-08-14 02:20:03,88160,9845
910,52,118,2018-08-12 03:15:24,23111,8434
911,64,75,2018-08-02 09:02:26,13104,2344
912,30,168,2018-09-15 00:43:55,74174,1327
913,46,125,2017-11-20 04:28:29,32491,4403
914,44,73,2017-12-23 13:24:29,92069,1901
915,157,38,2018-07-29 02:48:23,60995,8466
916,141,196,2018-05-23 00:22:46,29954,7079
917,56,50,2018-03-14 17:45:23,83336,7367
918,78,82,2018-02-10 12:39:20,28294,2192
919,90,116,2017-10-19 18:21:03,30509,8801
920,130,122,2018-09-20 11:57:14,46888,7686
921,26,181,2018-08-05 03:38:35,1274,7111
922,12,157,2018-04-06 23:13:41,92814,2724
923,123,71,2017-10-26 17:10:36,94382,8770
924,119,39,2018-06-07 15:43:44,54650,3673
925,127,88,2018-02-10 05:26:40,93341,4081
926,71,68,2018-08-31 02:54:20,92229,4686
927,164,181,2018-03-01 20:14:21,59310,3268
928,191,23,2018-08-30 17:41:29,87804,581
929,142,122,2017-07-29 01:17:52,28327,7065
930,31,19,2018-02-20 03:35:19,84744,5663
931,79,15,2017-08-25 10:17:33,23589,2526
932,49,145,2017-08-14 13:08:09,12055,1304
933,25,27,2017-11-13 00:37:22,62089,8962
934,26,68,2018-03-02 09:15:02,66821,7672
935,196,104,2017-07-25 13:15:50,94020,6005
936,42,49,2017-12-08 16:32:29,66434,3387
937,137,154,2018-09-20 10:24:42,49056,5603
938,47,154,2017-09-25 03:37:47,97702,3077
939,65,158,2018-06-15 00:54:04,19119,9568
940,183,129,2017-12-16 12:17:48,88357,2753
941,185,61,2018-01-14 09:34:59,36471,4781
942,22,122,2017-06-03 16:29:45,62430,9890
943,53,126,2017-08-22 15:49:15,27457,1144
944,149,81,2018-03-25 12:22:02,66418,4228
945,49,92,2017-10-10 12:18:04,18037,6655
946,169,75,2017-10-07 02:41:12,98823,6948
947,176,3,2018-02-02 02:30:23,79384,5117
948,111,34,2018-09-07 22:43:41,27968,3153
949,120,181,2018-06-04 10:39:42,83708,5706
950,16,80,2017-11-06 21:16:29,56484,1879
951,84,28,2017-06-28 01:45:24,59161,8417
952,61,139,2017-06-25 09:28:16,33740,121
953,72,22,2017-11-27 07:19:20,3409,4410
954,129,113,2018-07-07 06:52:40,10360,2926
955,96,21,2018-06-17 15:31:05,11528,4074
956,17,171,2018-09-16 06:50:03,15170,4470
957,161,23,2017-08-20 07:16:16,24559,1923
958,133,35,2017-09-26 21:51:17,87947,3337
959,50,45,2017-11-30 14:03:14,43868,6249
960,70,125,2017-08-13 00:17:20,72964,241
961,163,18,2017-09-25 06:49:00,52245,2813
962,59,60,2018-03-01 12:12:37,11675,7329
963,5,151,2017-09-10 18:42:42,85012,8820
964,2,148,2018-09-22 20:09:46,66884,6590
965,60,30,2018-07-29 16:52:49,46603,5109
966,131,155,2017-11-22 15:07:52,77090,5732
967,167,80,2018-01-05 15:20:08,4431,3204
968,97,183,2017-10-12 03:25:34,65880,120
969,72,163,2018-07-30 19:52:06,91972,5535
970,163,192,2017-10-20 10:58:55,44053,7392
971,148,5,2017-11-08 13:04:11,122,7698
972,188,131,2018-03-30 02:51:07,48831,4741
973,74,104,2018-01-11 06:27:58,92361,1383
974,81,162,2017-12-06 07:41:06,26887,7868
975,60,179,2018-03-16 22:09:37,35003,1150
976,151,34,2017-10-13 03:07:13,70942,4271
977,134,8,2017-10-11 07:35:03,37250,3421
978,59,12,2018-03-28 21:06:29,88979,5040
979,24,144,2018-03-11 04:50:57,61887,9129
980,101,97,2018-02-05 02:11:05,41523,5702
981,7,26,2018-07-04 11:45:00,67262,7457
982,45,41,2018-09-16 14:06:47,95807,1372
983,179,111,2018-01-10 07:38:57,49000,7907
984,166,15,2018-05-04 13:43:05,71366,5222
985,142,83,2018-09-26 06:33:39,41916,8006
986,119,41,2018-09-11 04:17:44,48459,7769
987,171,199,2018-07-01 22:47:16,50749,2279
988,187,40,2018-08-05 19:57:17,97577,6619
989,166,104,2017-09-23 18:59:16,53282,7886
990,23,157,2018-01-21 00:12:46,31360,8656
991,57,42,2018-09-01 10:13:44,24563,6193
992,88,150,2018-07-13 11:49:21,39505,2923
993,125,79,2017-09-30 04:25:29,70344,9664
994,163,157,2018-03-25 02:30:38,46794,3030
995,155,101,2018-08-28 01:04:11,77047,4614
996,28,74,2017-07-14 20:17:00,25682,8572
997,152,121,2018-07-14 08:13:14,62692,7677
998,158,159,2018-03-11 20:43:09,32153,4475
999,39,157,2017-11-09 00:50:08,67341,3055
1000,185,39,2018-05-03 20:33:09,58008,2928
1001,17,126,2017-08-15 14:41:38,13782,2071
1002,196,176,2018-04-06 06:57:52,50635,7656
1003,142,184,2018-07-25 14:18:30,27797,7656
1004,63,163,2018-01-07 12:18:35,25272,9799
1005,115,187,2017-10-16 11:38:02,62269,7814
1006,140,42,2018-05-18 08:19:19,40576,1266
1007,165,101,2017-06-15 18:30:56,29017,9744
1008,23,70,2017-11-05 14:27:38,2394,2408
1009,166,62,2018-07-29 22:02:23,68177,3361
1010,173,172,2018-03-13 22:32:29,67887,2041
1011,13,35,2017-06-23 13:14:27,12569,164
1012,48,184,2018-01-20 14:52:32,28301,4032
1013,17,125,2018-04-17 15:26:29,92985,5782
1014,123,90,2018-03-02 11:25:51,35386,7143
1015,78,103,2017-10-28 03:37:29,28436,6505
1016,73,83,2017-06-28 15:23:39,85032,3059
1017,78,37,2017-07-29 18:59:42,98832,8181
1018,4,17,2017-12-24 00:04:47,45800,1648
1019,78,185,2017-06-28 02:39:07,80570,2302
1020,29,143,2017-09-27 04:03:46,33488,9207
1021,164,86,2018-09-02 18:40:35,16453,5342
1022,72,188,2018-08-18 00:47:24,78655,2830
1023,106,117,2018-01-22 18:04:55,10289,2102
1024,78,98,2017-06-16 19:45:39,45313,5199
1025,33,150,2018-03-09 06:51:03,59203,3946
1026,27,115,2017-10-11 20:09:07,46556,6842
1027,91,157,2018-07-21 09:00:23,51155,7370
1028,144,117,2017-08-13 20:11:12,37008,4532
1029,94,101,2018-04-03 01:51:25,39150,9065
1030,119,117,2018-05-25 03:55:54,6928,6047
1031,172,141,2018-03-28 19:18:02,82126,239
1032,47,59,2018-07-20 14:38:29,76325,8307
1033,20,182,2017-06-25 21:22:10,88761,2761
1034,84,17,2018-02-02 22:49:15,97746,1471
1035,118,133,2017-06-07 15:30:00,19071,8311
1036,54,159,2017-09-04 19:45:23,94499,9468
1037,25,118,2018-04-05 22:18:37,57522,8602
1038,197,59,2018-06-06 02:53:15,44849,599
1039,171,174,2017-07-06 21:09:27,68993,7570
1040,74,31,2018-07-05 13:07:37,26971,5808
1041,18,61,2018-02-13 20:28:37,99996,7028
1042,155,66,2017-09-11 14:23:16,5417,4474
1043,29,130,2017-11-10 00:31:28,94117,9839
1044,127,78,2017-06-07 18:21:11,50762,219
1045,5,97,2017-08-27 19:23:04,86982,9154
1046,145,196,2017-06-18 20:15:31,28938,5129
1047,18,184,2018-09-01 05:08:37,21368,3072
1048,2,80,2018-09-20 03:31:41,75545,4902
1049,130,10,2017-10-28 00:22:45,52767,5619
1050,181,167,2018-03-13 14:38:13,1279,5580
1051,24,65,2017-10-28 17:27:10,35879,4413
1052,19,78,2017-07-19 15:25:14,38380,2965
1053,17,90,2017-06-04 04:01:19,82057,6813
1054,102,127,2017-07-11 14:19:32,42540,4747
1055,183,142,2018-04-27 15:52:18,32266,9340
1056,101,99,2018-02-10 20:46:18,12881,6990
1057,75,193,2017-06-26 00:03:48,45437,6406
1058,81,8,2018-06-05 19:08:44,55091,1453
1059,168,133,2017-08-11 12:48:34,44197,6172
1060,74,77,2017-08-23 00:08:43,47913,5081
1061,73,195,2017-06-27 09:32:27,68970,6896
1062,40,185,2018-07-15 04:23:07,96471,7085
1063,58,81,2018-09-24 02:55:20,815,7604
1064,143,162,2017-10-04 21:12:12,34664,337
1065,155,109,2018-06-22 13:31:35,89919,9558
1066,149,125,2018-03-02 20:13:07,13600,3158
1067,117,35,2018-09-29 23:27:53,80810,7119
1068,21,106,2018-05-10 17:49:22,98435,3016
1069,152,162,2018-09-20 01:29:05,23501,8813
1070,43,2,2017-12-21 18:17:57,1027,5482
1071,6,5,2017-12-24 09:41:27,3505,4968
1072,9,48,2018-02-28 03:28:20,14694,4584
1073,49,156,2018-07-31 03:14:55,49884,2658
1074,1,1,2018-07-24 18:49:18,66167,5992
1075,27,110,2017-12-31 05:44:14,32615,9648
1076,50,24,2018-04-25 01:30:36,52209,9825
1077,11,14,2017-12-04 22:58:37,33675,1984
1078,164,42,2018-03-03 19:22:39,21328,9122
1079,187,55,2018-02-19 00:45:22,10683,6364
1080,152,76,2018-01-04 04:30:15,28031,5223
