id,user_id,begin_dttm,end_dttm
466,61,2017-11-24 03:24:22,2017-11-24 03:45:07
467,154,2017-12-08 05:00:21,2017-12-08 05:24:46
468,46,2017-12-10 22:27:58,2017-12-11 00:25:14
469,132,2017-09-23 03:12:33,2017-09-23 06:43:05
470,34,2018-08-30 00:30:51,2018-08-30 01:48:35
471,51,2018-08-07 01:15:48,2018-08-07 01:52:08
472,88,2017-07-25 06:44:50,2017-07-25 12:15:41
473,49,2018-02-28 06:53:33,2018-02-28 08:18:08
474,92,2018-04-11 20:55:02,2018-04-11 22:56:48
475,10,2018-09-10 13:04:29,2018-09-10 18:17:07
476,79,2018-04-25 05:38:53,2018-04-25 18:09:02
477,167,2017-08-24 16:50:43,2017-08-24 19:50:59
478,68,2017-07-12 23:49:42,2017-07-13 10:39:12
479,56,2018-08-02 08:40:11,2018-08-02 11:11:50
480,97,2018-06-21 19:57:18,2018-06-22 00:48:23
481,155,2018-09-26 14:12:45,2018-09-26 22:15:58
482,159,2018-08-04 17:37:06,2018-08-04 17:55:29
483,184,2017-08-02 11:23:27,2017-08-02 12:14:16
484,61,2018-04-21 20:36:49,2018-04-21 23:30:39
485,191,2018-03-09 12:49:33,2018-03-09 16:43:41
486,189,2018-03-23 17:58:22,2018-03-23 21:42:48
487,80,2018-04-27 23:13:20,2018-04-27 23:38:34
488,76,2018-05-25 13:42:03,2018-05-26 00:54:19
489,118,2018-02-24 22:46:16,2018-02-24 23:21:26
490,148,2018-05-11 05:34:33,2018-05-12 00:29:22
491,181,2018-03-13 08:33:12,2018-03-13 12:55:29
492,189,2017-09-10 23:37:46,2017-09-11 05:51:38
493,22,2018-05-09 04:53:47,2018-05-09 06:03:33
494,73,2018-08-03 12:28:46,2018-08-03 12:46:42
495,69,2018-01-31 15:13:10,2018-01-31 16:49:59
496,146,2018-09-16 01:33:58,2018-09-16 02:05:34
497,143,2017-06-19 03:04:45,2017-06-19 11:27:32
498,58,2017-10-18 23:48:03,2017-10-19 02:29:49
499,76,2017-10-04 18:19:27,2017-10-04 20:30:03
500,187,2018-08-08 15:46:59,2018-08-09 01:14:59
501,43,2017-09-14 09:18:50,2017-09-14 09:53:28
502,23,2017-11-20 13:27:14,2017-11-20 18:21:40
503,165,2018-06-23 13:12:03,2018-06-23 19:02:20
504,186,2018-01-11 00:30:28,2018-01-11 04:36:24
505,26,2017-06-26 19:37:43,2017-06-27 01:03:00
506,162,2018-05-06 13:37:36,2018-05-07 02:18:21
507,95,2017-07-10 04:44:42,2017-07-10 07:36:27
508,81,2017-09-05 00:54:58,2017-09-05 01:00:40
509,174,2017-09-17 21:01:18,2017-09-18 01:06:21
510,160,2017-12-05 20:51:30,2017-12-05 21:02:59
511,160,2017-08-28 17:19:02,2017-08-28 17:39:34
512,33,2018-05-14 01:10:58,2018-05-14 08:00:20
513,59,2018-01-21 04:17:10,2018-01-21 13:12:52
514,5,2018-05-02 18:55:10,2018-05-02 20:11:27
515,173,2018-01-30 03:18:10,2018-01-30 03:51:13
516,70,2018-01-31 22:24:25,2018-01-31 23:48:26
517,72,2018-04-07 04:46:53,2018-04-07 08:45:38
518,7,2017-07-30 13:02:54,2017-07-30 18:01:33
519,131,2017-06-19 02:17:08,2017-06-19 09:10:29
520,162,2017-06-28 21:51:30,2017-06-29 13:33:21
521,16,2018-06-29 03:20:00,2018-06-29 05:02:43
522,121,2018-04-15 00:39:02,2018-04-15 10:48:30
523,121,2018-03-16 15:44:33,2018-03-16 21:15:07
524,27,2018-02-14 13:07:58,2018-02-14 13:54:55
525,71,2017-10-31 05:28:59,2017-10-31 11:32:40
526,4,2017-06-16 04:20:46,2017-06-16 08:16:58
527,86,2017-08-17 05:25:41,2017-08-17 18:57:20
528,37,2018-04-22 21:39:25,2018-04-23 08:52:47
529,86,2017-08-18 17:43:48,2017-08-19 03:21:29
530,126,2018-06-28 00:15:49,2018-06-28 00:48:08
531,25,2018-08-23 19:10:04,2018-08-23 22:51:31
532,111,2018-06-14 01:50:12,2018-06-14 02:46:51
533,24,2018-07-06 21:26:51,2018-07-07 04:59:49
534,95,2017-11-02 13:35:56,2017-11-02 20:22:50
535,100,2018-04-17 01:22:11,2018-04-17 02:09:09
536,59,2017-11-17 23:13:50,2017-11-17 23:21:52
537,199,2018-03-12 12:35:21,2018-03-12 20:09:58
538,147,2018-01-21 08:10:46,2018-01-21 11:45:24
539,164,2017-10-19 10:57:01,2017-10-19 19:00:42
540,188,2018-05-28 15:11:48,2018-05-28 20:03:28
541,61,2017-09-08 19:41:47,2017-09-09 06:46:41
542,65,2018-05-24 21:27:37,2018-05-25 02:10:19
543,177,2017-07-28 21:38:37,2017-07-29 01:36:57
544,130,2018-01-11 05:39:29,2018-01-11 12:34:37
545,131,2018-06-02 09:40:24,2018-06-02 17:43:37
546,160,2018-09-11 18:15:28,2018-09-12 05:42:17
547,137,2018-04-21 17:20:04,2018-04-22 04:06:58
548,157,2017-10-17 10:57:44,2017-10-17 12:50:52
549,55,2018-04-15 15:02:58,2018-04-16 00:34:32
550,38,2018-08-28 23:24:35,2018-08-29 00:57:04
551,120,2017-12-19 15:11:34,2017-12-19 22:35:12
552,19,2017-11-17 11:10:26,2017-11-17 11:46:10
553,91,2018-09-10 17:23:11,2018-09-10 23:32:11
554,198,2018-01-02 08:23:29,2018-01-02 14:29:54
555,71,2018-06-01 18:51:31,2018-06-01 19:24:33
556,48,2018-08-10 17:25:52,2018-08-10 17:27:25
557,179,2018-08-23 20:09:55,2018-08-24 13:16:59
558,65,2018-02-10 00:01:33,2018-02-10 01:25:17
559,165,2018-02-25 18:30:37,2018-02-25 21:16:57
560,97,2018-01-30 12:28:18,2018-01-30 13:32:14
561,148,2018-07-30 19:01:46,2018-07-30 19:08:49
562,47,2018-06-01 22:50:52,2018-06-02 08:16:03
563,116,2018-09-26 07:09:28,2018-09-26 10:32:41
564,4,2017-08-30 15:39:10,2017-08-30 16:11:34
565,21,2017-10-28 09:45:40,2017-10-28 17:40:14
566,52,2018-05-21 10:37:38,2018-05-21 10:54:03
567,196,2018-05-18 19:50:58,2018-05-19 01:48:17
568,29,2017-12-14 03:35:21,2017-12-14 11:15:18
569,149,2017-12-22 05:23:54,2017-12-22 06:50:50
570,89,2018-01-04 11:54:06,2018-01-04 12:34:45
571,132,2018-05-14 21:34:45,2018-05-15 18:36:37
572,1,2017-10-16 02:21:52,2017-10-16 02:54:19
573,94,2017-10-20 07:26:14,2017-10-20 09:19:40
574,91,2018-09-07 03:50:37,2018-09-07 05:58:41
575,23,2018-05-16 00:13:47,2018-05-16 09:23:02
576,16,2017-07-08 06:49:06,2017-07-08 08:06:30
577,121,2017-09-19 23:50:37,2017-09-20 19:24:07
578,68,2017-12-26 17:10:16,2017-12-26 23:37:57
579,159,2017-08-12 10:18:10,2017-08-13 02:32:31
580,82,2018-01-29 02:02:02,2018-01-29 02:12:50
581,113,2017-06-19 10:47:28,2017-06-19 22:55:14
582,198,2018-08-18 16:41:17,2018-08-18 22:50:21
583,165,2018-09-20 08:58:50,2018-09-20 23:55:54
584,193,2018-08-22 18:34:51,2018-08-23 05:19:24
585,116,2018-04-28 14:29:46,2018-04-28 20:37:01
586,197,2017-09-23 23:32:01,2017-09-24 10:28:19
587,29,2018-04-11 04:16:24,2018-04-11 08:49:20
588,139,2017-07-20 03:53:52,2017-07-20 19:26:12
589,90,2017-06-22 16:08:27,2017-06-22 18:53:51
590,147,2018-01-24 20:17:57,2018-01-25 07:29:29
591,67,2018-02-15 05:31:07,2018-02-15 11:10:11
592,132,2018-03-06 16:57:31,2018-03-07 00:54:28
593,93,2018-05-11 05:14:01,2018-05-11 07:37:15
594,75,2017-10-28 09:44:05,2017-10-28 11:54:34
595,71,2017-06-23 11:26:52,2017-06-23 19:07:57
596,200,2018-07-10 07:51:41,2018-07-10 08:49:13
597,65,2017-11-29 19:14:03,2017-11-29 20:46:40
598,106,2018-06-27 07:22:18,2018-06-27 07:52:17
599,61,2017-12-03 16:14:40,2017-12-04 02:37:03
600,44,2017-06-21 01:57:26,2017-06-21 05:05:49
601,72,2017-08-26 02:49:08,2017-08-26 07:47:25
602,92,2018-05-15 10:17:26,2018-05-15 11:38:43
603,186,2018-04-17 18:22:37,2018-04-18 03:42:04
604,18,2018-05-22 06:37:36,2018-05-22 11:53:46
605,92,2018-05-27 06:20:41,2018-05-27 16:19:22
606,53,2017-10-04 16:58:06,2017-10-04 17:28:57
607,179,2018-03-02 22:03:12,2018-03-02 23:01:07
608,76,2018-07-25 12:14:10,2018-07-25 14:41:11
609,98,2017-11-04 08:33:17,2017-11-04 09:46:40
610,9,2018-08-13 06:09:03,2018-08-13 11:20:18
611,197,2017-08-08 14:48:00,2017-08-09 03:44:21
612,118,2018-07-09 21:49:03,2018-07-10 03:12:15
613,156,2018-01-15 22:58:17,2018-01-16 03:45:50
614,96,2017-06-12 11:53:40,2017-06-12 12:24:42
615,37,2017-08-12 02:17:52,2017-08-12 14:28:15
616,19,2017-08-20 06:32:43,2017-08-20 16:55:31
617,199,2018-05-25 23:51:45,2018-05-26 10:31:17
618,115,2017-08-02 22:30:52,2017-08-03 18:25:09
619,99,2017-09-22 02:51:46,2017-09-22 07:57:26
620,106,2018-01-09 22:24:14,2018-01-10 00:09:15
621,68,2018-03-31 04:01:34,2018-03-31 07:49:03
622,105,2017-11-14 16:50:13,2017-11-14 17:34:05
623,12,2017-11-09 21:33:58,2017-11-10 09:16:43
624,193,2017-08-22 22:48:53,2017-08-23 00:55:45
625,30,2018-07-16 00:29:59,2018-07-16 01:31:25
626,106,2018-08-13 14:59:51,2018-08-14 12:40:39
627,169,2018-04-03 06:33:22,2018-04-03 13:56:49
628,147,2017-11-01 21:15:03,2017-11-02 02:59:27
629,11,2018-03-28 02:24:02,2018-03-28 04:09:19
630,118,2017-10-19 20:23:21,2017-10-20 09:56:37
631,114,2017-10-06 23:32:23,2017-10-07 13:31:46
632,141,2017-06-03 01:34:24,2017-06-03 02:57:17
633,157,2018-03-24 13:29:35,2018-03-24 18:56:08
634,110,2018-02-11 18:33:47,2018-02-11 19:23:17
635,8,2018-02-19 19:16:24,2018-02-20 15:11:18
636,142,2017-08-24 13:09:56,2017-08-24 20:21:03
637,91,2018-08-11 12:29:06,2018-08-11 12:49:38
638,136,2017-10-24 16:58:59,2017-10-25 06:28:33
639,58,2017-08-17 00:11:16,2017-08-17 05:24:01
640,20,2018-02-01 13:17:03,2018-02-01 19:33:03
641,83,2017-07-19 12:37:56,2017-07-19 14:21:01
642,90,2018-04-27 19:32:01,2018-04-27 19:32:54
643,95,2017-08-16 06:51:25,2017-08-16 15:50:04
644,179,2017-08-16 13:34:49,2017-08-16 16:07:45
645,16,2018-06-08 13:10:09,2018-06-08 22:04:21
646,161,2017-10-24 01:10:04,2017-10-24 03:01:34
647,55,2017-12-10 07:32:58,2017-12-10 07:55:24
648,123,2017-11-01 11:38:03,2017-11-02 01:29:04
649,2,2018-04-14 10:59:44,2018-04-15 04:47:31
650,128,2017-09-23 01:42:44,2017-09-23 01:44:26
651,114,2017-08-05 15:48:57,2017-08-05 16:28:55
652,193,2018-04-04 15:44:28,2018-04-05 08:33:17
653,141,2018-05-22 13:22:06,2018-05-22 21:16:38
654,160,2018-03-16 11:04:06,2018-03-16 12:41:56
655,89,2018-08-28 03:25:07,2018-08-28 05:16:19
656,169,2018-07-08 09:01:12,2018-07-09 03:07:28
657,171,2018-03-29 20:33:13,2018-03-29 22:02:45
658,30,2017-07-07 18:16:24,2017-07-08 01:56:20
659,66,2018-09-04 17:11:13,2018-09-04 17:12:20
660,34,2018-01-09 13:39:38,2018-01-10 01:25:00
661,69,2017-08-14 10:50:46,2017-08-14 11:48:40
662,55,2017-12-22 15:51:48,2017-12-23 01:59:40
663,13,2018-05-07 13:56:06,2018-05-07 18:35:13
664,175,2017-08-02 18:10:01,2017-08-02 19:58:57
665,70,2017-11-23 16:32:38,2017-11-23 19:22:29
666,132,2018-04-07 02:30:18,2018-04-07 03:00:10
667,26,2018-07-27 20:11:15,2018-07-28 00:26:33
668,54,2017-09-22 04:23:31,2017-09-22 10:43:05
669,77,2018-03-19 23:30:14,2018-03-20 01:53:35
670,116,2017-07-02 11:16:14,2017-07-02 13:42:51
671,160,2017-11-14 14:57:39,2017-11-14 19:44:30
672,39,2018-04-02 17:27:59,2018-04-02 17:28:16
673,55,2017-06-16 21:41:54,2017-06-17 00:50:23
674,132,2017-10-28 02:10:58,2017-10-28 08:25:49
675,152,2018-05-04 09:36:50,2018-05-04 12:10:10
676,166,2017-07-22 17:30:18,2017-07-23 03:21:27
677,121,2018-05-17 03:28:26,2018-05-17 04:17:39
678,118,2018-06-21 03:22:48,2018-06-21 03:32:09
679,130,2017-12-08 10:29:49,2017-12-08 15:27:11
680,122,2018-07-15 20:25:51,2018-07-15 21:10:27
681,45,2018-07-26 23:42:18,2018-07-27 00:31:51
682,5,2017-10-22 17:56:14,2017-10-23 08:01:38
683,89,2018-03-22 19:49:31,2018-03-22 20:17:07
684,79,2018-03-02 23:49:21,2018-03-03 08:53:41
685,154,2018-04-06 18:04:08,2018-04-06 21:24:09
686,23,2017-06-27 22:20:08,2017-06-28 15:01:57
687,62,2017-06-05 09:46:08,2017-06-06 04:46:00
688,33,2017-12-06 19:53:34,2017-12-07 00:01:04
689,35,2018-05-04 04:24:10,2018-05-04 06:10:43
690,166,2017-08-22 01:30:20,2017-08-22 09:14:19
691,82,2017-12-15 18:51:28,2017-12-15 19:57:58
692,90,2017-11-01 17:23:33,2017-11-01 21:02:02
693,80,2017-08-09 08:50:39,2017-08-09 10:50:25
694,27,2017-11-21 23:54:58,2017-11-22 02:05:49
695,50,2018-04-26 12:15:11,2018-04-26 12:51:48
696,54,2018-06-24 18:29:44,2018-06-25 02:57:09
697,4,2017-10-15 18:09:28,2017-10-15 23:30:46
698,177,2018-02-02 12:45:42,2018-02-02 18:15:32
699,33,2018-03-29 13:42:58,2018-03-30 12:50:16
700,107,2018-05-23 16:38:20,2018-05-23 18:26:53
701,161,2017-12-28 23:23:11,2017-12-29 07:13:21
702,108,2018-03-02 04:42:12,2018-03-02 04:53:03
703,51,2017-12-19 21:41:52,2017-12-20 02:53:07
704,75,2017-11-05 08:19:59,2017-11-06 01:49:09
705,130,2018-05-20 20:37:15,2018-05-21 06:18:18
706,177,2017-06-23 22:01:59,2017-06-24 09:07:22
707,82,2018-01-05 06:51:53,2018-01-05 22:08:54
708,112,2017-06-25 12:13:13,2017-06-25 20:56:58
709,90,2018-05-06 19:15:26,2018-05-06 20:15:46
710,96,2018-07-18 03:17:39,2018-07-18 10:41:13
711,121,2017-11-07 15:01:13,2017-11-08 01:36:51
712,55,2017-08-13 06:19:17,2017-08-13 06:19:43
713,38,2018-07-09 20:07:09,2018-07-10 17:47:24
714,65,2017-09-08 02:16:44,2017-09-08 11:38:13
715,99,2018-04-05 22:43:39,2018-04-06 04:04:20
716,160,2017-11-22 21:23:46,2017-11-23 13:43:24
717,133,2017-12-31 13:53:36,2017-12-31 14:48:39
718,142,2017-12-21 05:06:32,2017-12-21 17:33:56
719,34,2017-10-05 22:19:33,2017-10-06 00:08:07
720,145,2017-11-04 06:54:58,2017-11-04 06:55:30
721,173,2017-11-30 00:53:06,2017-11-30 02:49:39
722,152,2018-09-27 04:41:34,2018-09-27 06:14:27
723,11,2017-06-22 19:10:22,2017-06-23 13:13:49
724,152,2018-02-15 17:58:16,2018-02-15 18:08:43
725,177,2018-07-05 10:40:59,2018-07-05 12:33:38
726,73,2017-12-22 06:39:23,2017-12-22 09:19:06
727,195,2018-06-30 05:59:48,2018-06-30 07:16:25
728,168,2017-10-15 00:05:30,2017-10-15 05:02:05
729,61,2018-04-04 04:15:56,2018-04-04 04:24:31
730,134,2017-10-27 04:50:57,2017-10-27 16:34:39
731,41,2017-11-19 20:10:03,2017-11-20 03:01:23
732,127,2017-07-15 17:04:29,2017-07-16 05:00:14
733,166,2018-03-25 00:35:13,2018-03-25 05:36:42
734,41,2018-06-30 13:10:07,2018-07-01 02:04:23
735,194,2018-06-19 07:34:49,2018-06-19 12:01:26
736,121,2017-12-26 01:09:50,2017-12-26 03:46:04
737,69,2018-05-08 15:18:46,2018-05-08 15:38:30
738,6,2018-09-04 01:26:10,2018-09-04 04:14:20
739,12,2017-08-20 03:46:06,2017-08-20 04:10:30
740,171,2018-08-18 07:07:27,2018-08-18 12:10:19
741,65,2018-03-15 19:40:06,2018-03-16 09:25:20
742,69,2018-09-30 17:23:06,2018-09-30 19:52:58
743,29,2017-07-22 22:11:46,2017-07-23 00:08:02
744,131,2018-01-16 18:37:34,2018-01-16 21:34:07
745,82,2017-09-22 20:59:09,2017-09-22 21:30:43
746,192,2018-09-14 11:02:07,2018-09-15 01:18:40
747,5,2018-03-24 15:21:28,2018-03-24 19:41:00
748,29,2018-01-03 18:07:40,2018-01-03 20:13:49
749,168,2017-12-19 23:42:22,2017-12-20 01:12:40
750,120,2017-09-06 11:42:56,2017-09-06 12:06:35
751,134,2018-09-16 08:56:32,2018-09-16 14:13:16
752,41,2017-10-31 12:49:38,2017-10-31 15:33:03
753,19,2018-03-15 17:22:32,2018-03-16 04:36:52
754,48,2018-09-19 05:29:34,2018-09-19 11:09:37
755,16,2018-03-30 20:06:00,2018-03-31 03:18:20
756,122,2018-05-26 06:43:32,2018-05-26 18:23:08
757,160,2018-05-24 18:55:27,2018-05-25 02:40:51
758,17,2017-12-30 07:24:25,2017-12-30 12:27:14
759,6,2018-03-12 19:46:28,2018-03-13 01:02:13
760,193,2017-11-08 10:24:50,2017-11-08 11:11:22
761,97,2018-06-09 10:32:54,2018-06-09 15:08:37
762,109,2018-03-19 05:43:05,2018-03-19 06:58:51
763,5,2018-01-01 21:39:15,2018-01-02 14:23:53
764,180,2018-08-24 19:37:03,2018-08-25 00:20:07
765,153,2017-12-24 16:13:01,2017-12-24 21:51:50
766,72,2018-05-03 20:04:34,2018-05-04 03:56:05
767,142,2018-04-09 21:59:14,2018-04-09 22:14:38
768,59,2017-08-10 10:12:31,2017-08-10 15:10:44
769,66,2017-10-15 20:48:56,2017-10-15 21:25:27
770,59,2018-09-05 03:03:15,2018-09-05 20:04:39
771,41,2018-05-21 07:33:13,2018-05-21 12:30:24
772,40,2018-04-02 06:39:36,2018-04-02 08:22:03
773,13,2018-06-27 12:06:55,2018-06-27 13:41:50
774,152,2017-08-16 13:36:51,2017-08-16 19:41:28
775,7,2017-09-01 19:48:44,2017-09-01 20:02:18
776,162,2017-12-22 03:55:41,2017-12-22 11:49:47
777,103,2018-05-12 16:23:21,2018-05-12 16:26:45
778,31,2017-12-23 16:34:07,2017-12-24 00:28:24
779,30,2017-08-12 09:44:33,2017-08-12 11:31:27
780,36,2018-03-12 07:41:26,2018-03-12 22:38:16
781,74,2017-06-17 08:23:26,2017-06-17 13:03:44
782,45,2018-03-06 06:34:08,2018-03-06 13:52:34
783,3,2018-02-01 02:10:54,2018-02-01 07:29:59
784,14,2018-09-14 17:35:47,2018-09-14 17:55:17
785,94,2018-02-01 21:42:42,2018-02-02 08:12:13
786,196,2018-05-08 02:03:06,2018-05-08 11:39:58
787,84,2018-06-29 02:12:14,2018-06-29 02:34:44
788,73,2017-09-10 09:34:54,2017-09-10 10:07:38
789,130,2018-09-11 18:21:41,2018-09-12 02:15:14
790,1,2017-09-01 14:52:13,2017-09-01 20:24:32
791,148,2018-01-06 09:30:19,2018-01-06 23:30:29
792,122,2018-02-10 00:52:47,2018-02-10 01:53:06
793,15,2018-04-24 15:38:57,2018-04-24 18:34:08
794,91,2017-08-18 11:51:58,2017-08-18 21:37:28
795,128,2018-04-12 12:26:04,2018-04-12 13:10:36
796,173,2018-02-28 02:33:55,2018-02-28 09:30:13
797,61,2017-06-14 11:06:56,2017-06-15 00:47:38
798,92,2017-08-26 09:16:01,2017-08-26 12:36:25
799,168,2017-11-25 18:10:22,2017-11-25 18:32:17
800,110,2017-11-03 19:26:29,2017-11-03 21:32:45
801,113,2018-07-03 13:49:18,2018-07-03 18:26:25
802,177,2017-08-08 13:20:58,2017-08-08 14:59:33
803,97,2018-02-15 10:47:48,2018-02-15 12:26:47
804,113,2018-01-23 17:08:38,2018-01-24 00:14:47
805,114,2017-06-11 05:29:28,2017-06-11 06:43:06
806,62,2017-06-20 08:23:45,2017-06-21 00:33:00
807,62,2017-12-28 23:01:34,2017-12-28 23:29:01
808,17,2017-07-20 01:11:01,2017-07-20 04:35:27
809,12,2018-03-28 07:03:59,2018-03-28 14:32:44
810,35,2018-05-24 02:05:38,2018-05-24 16:03:29
811,124,2017-11-09 21:53:59,2017-11-10 03:07:30
812,100,2017-08-16 09:04:03,2017-08-16 20:20:46
813,44,2017-11-12 08:49:14,2017-11-12 13:44:52
814,19,2018-04-29 21:59:38,2018-04-29 22:51:06
815,25,2017-08-09 21:58:09,2017-08-10 05:45:49
816,25,2017-09-23 03:49:02,2017-09-23 21:13:02
817,17,2017-07-12 20:24:40,2017-07-12 20:42:56
818,107,2017-09-26 17:06:03,2017-09-26 19:14:45
819,64,2018-03-07 00:33:12,2018-03-07 11:59:44
820,186,2018-04-29 19:05:35,2018-04-29 19:42:40
821,103,2018-03-17 10:18:40,2018-03-18 02:31:47
822,132,2017-11-17 04:28:55,2017-11-17 18:09:49
823,124,2017-10-03 23:18:34,2017-10-04 06:47:32
824,163,2017-06-23 21:56:25,2017-06-24 01:26:44
825,175,2018-03-14 03:12:54,2018-03-14 11:20:46
826,197,2018-09-13 06:17:29,2018-09-13 06:20:14
827,182,2017-08-20 09:46:34,2017-08-20 10:50:23
828,190,2017-08-19 21:24:26,2017-08-20 09:42:32
829,95,2017-06-21 21:01:59,2017-06-21 21:16:57
830,89,2018-01-24 04:23:16,2018-01-24 09:31:41
831,134,2018-07-26 17:18:16,2018-07-27 04:18:46
832,71,2018-01-19 22:51:08,2018-01-19 22:58:00
833,142,2018-06-10 20:06:14,2018-06-11 03:05:06
834,17,2017-11-18 06:10:39,2017-11-18 06:58:02
835,183,2018-05-14 19:01:09,2018-05-14 20:09:45
836,119,2017-09-09 19:17:06,2017-09-10 07:09:57
837,4,2018-05-16 23:58:56,2018-05-17 04:51:06
838,51,2017-12-04 18:35:26,2017-12-04 19:12:35
839,116,2018-07-20 10:21:26,2018-07-20 13:33:10
840,191,2018-01-16 19:58:05,2018-01-16 20:45:17
841,183,2017-07-14 15:34:24,2017-07-14 16:25:37
842,22,2017-12-05 01:41:06,2017-12-05 09:46:53
843,129,2018-08-25 21:57:37,2018-08-26 11:06:22
844,134,2018-09-03 03:42:02,2018-09-03 04:11:29
845,43,2017-09-13 22:59:15,2017-09-14 07:15:57
846,21,2018-07-18 17:37:19,2018-07-18 20:26:14
847,114,2018-06-17 02:54:26,2018-06-17 05:00:33
848,158,2017-08-04 14:12:25,2017-08-04 20:47:04
849,132,2017-11-09 21:39:10,2017-11-09 22:02:51
850,92,2018-06-10 21:47:16,2018-06-10 23:14:18
851,176,2017-07-30 11:57:05,2017-07-30 18:10:24
852,92,2018-02-12 03:14:09,2018-02-12 10:55:40
853,176,2018-07-23 05:53:19,2018-07-23 18:22:17
854,96,2017-11-13 23:32:14,2017-11-14 09:44:57
855,59,2018-04-28 18:51:58,2018-04-28 18:59:24
856,178,2018-01-17 17:13:59,2018-01-18 01:47:50
857,143,2018-03-17 06:39:22,2018-03-17 21:43:12
858,149,2018-07-07 09:51:49,2018-07-08 04:34:40
859,62,2018-09-28 19:43:05,2018-09-29 10:21:21
860,18,2017-07-19 21:47:24,2017-07-20 08:47:34
861,164,2017-09-27 01:27:57,2017-09-27 02:13:32
862,42,2017-09-27 09:25:43,2017-09-27 12:36:02
863,172,2018-05-15 01:08:50,2018-05-15 02:00:05
864,49,2017-09-26 03:34:10,2017-09-26 06:14:24
865,197,2017-06-20 09:10:04,2017-06-20 10:57:31
866,14,2018-03-24 02:12:55,2018-03-24 02:50:22
867,65,2018-09-16 16:05:21,2018-09-16 16:17:06
868,154,2018-02-10 16:50:06,2018-02-10 17:35:32
869,116,2018-04-25 11:08:54,2018-04-25 12:33:40
870,6,2017-08-31 08:49:36,2017-08-31 18:07:38
871,92,2018-08-02 17:57:57,2018-08-03 02:37:53
872,22,2018-04-27 17:35:10,2018-04-27 19:35:40
873,163,2017-10-13 08:46:33,2017-10-13 10:31:44
874,16,2018-07-24 10:43:51,2018-07-24 22:21:10
875,72,2018-06-28 21:21:48,2018-06-28 22:21:31
876,115,2017-12-22 04:03:13,2017-12-22 07:19:48
877,171,2017-11-25 23:11:11,2017-11-26 04:41:38
878,198,2018-03-11 15:56:08,2018-03-11 17:25:00
879,139,2017-09-27 05:47:46,2017-09-27 08:09:52
880,123,2018-07-12 15:01:53,2018-07-12 15:14:12
881,94,2017-08-10 02:15:41,2017-08-10 13:32:59
882,180,2018-03-15 03:14:00,2018-03-15 04:22:36
883,122,2018-03-30 15:40:15,2018-03-30 21:28:14
884,182,2017-11-18 10:46:01,2017-11-18 19:33:08
885,10,2018-05-18 15:37:27,2018-05-18 15:51:37
886,55,2017-09-15 04:39:19,2017-09-15 05:41:18
887,72,2017-12-17 08:13:10,2017-12-17 13:59:29
888,1,2017-09-30 01:58:47,2017-09-30 08:16:41
889,22,2018-04-02 16:09:19,2018-04-02 16:46:32
890,23,2018-03-13 23:29:48,2018-03-14 10:27:43
891,83,2018-07-19 11:13:39,2018-07-19 14:01:34
892,113,2018-09-05 06:00:19,2018-09-05 14:27:09
893,185,2018-06-12 01:08:13,2018-06-12 20:56:33
894,102,2017-07-16 09:45:40,2017-07-16 10:40:39
895,149,2017-06-27 19:54:25,2017-06-28 09:06:53
896,56,2018-07-02 21:27:44,2018-07-03 04:05:01
897,104,2017-12-09 20:03:28,2017-12-09 21:57:04
898,164,2017-09-11 05:32:38,2017-09-11 20:51:41
899,148,2017-06-28 06:08:55,2017-06-28 23:29:42
900,182,2018-01-15 11:02:13,2018-01-15 20:59:57
901,110,2018-08-09 20:47:14,2018-08-10 02:23:53
902,162,2017-06-28 04:20:11,2017-06-28 05:09:19
903,104,2018-08-24 07:57:25,2018-08-24 12:10:11
904,73,2017-09-11 04:05:09,2017-09-11 05:10:41
905,64,2017-06-11 22:26:22,2017-06-12 01:54:53
906,113,2018-01-28 02:57:23,2018-01-28 07:04:52
907,105,2017-09-17 04:20:30,2017-09-18 00:19:11
908,90,2017-11-04 20:25:52,2017-11-05 03:15:06
909,151,2018-05-06 12:39:18,2018-05-06 12:50:59
910,68,2017-11-28 09:17:56,2017-11-28 14:14:25
911,103,2017-12-05 14:34:46,2017-12-06 03:44:30
912,77,2018-06-29 19:09:33,2018-06-30 07:05:00
913,142,2018-02-20 09:58:26,2018-02-20 17:31:39
914,5,2018-04-20 04:59:36,2018-04-20 19:55:08
915,17,2018-06-25 22:37:38,2018-06-26 03:13:45
916,19,2017-11-11 00:53:16,2017-11-11 04:04:17
917,13,2017-11-24 13:33:59,2017-11-24 16:55:21
918,136,2018-07-03 15:52:58,2018-07-03 18:33:51
919,152,2017-06-26 18:55:19,2017-06-26 19:00:16
920,4,2018-05-08 05:12:15,2018-05-08 06:26:09
921,81,2017-10-09 08:03:15,2017-10-09 09:49:09
922,80,2017-09-14 04:58:36,2017-09-14 05:44:26
923,48,2017-06-14 09:02:56,2017-06-14 10:19:19
924,91,2018-03-28 14:13:55,2018-03-28 15:00:24
925,51,2018-04-04 11:18:27,2018-04-04 22:08:33
926,106,2018-02-06 17:39:24,2018-02-06 18:31:35
927,30,2017-06-03 14:34:58,2017-06-03 18:19:23
928,90,2017-11-28 09:33:41,2017-11-28 16:09:20
929,20,2017-09-12 22:12:29,2017-09-12 22:17:06
930,190,2017-07-07 16:48:03,2017-07-07 20:25:27
931,200,2018-03-28 05:10:32,2018-03-28 07:34:33
